Time,PRN,CN0_dBHz,Doppler
11.0,19,40.59,2500
11.0,20,36.89,-3000
11.0,22,35.01,-250
11.0,23,44.3,-500
11.0,24,35.17,-500
11.0,30,35.36,1000
11.5,2,35.01,-2250
11.5,3,43.76,750
11.5,6,37.39,-750
11.5,7,39.45,1750
11.5,10,36.12,750
11.5,13,42.7,1750
11.5,15,35.15,-6000
11.5,16,38.78,-3000
11.5,18,35.18,-6000
11.5,19,38.89,2750
11.5,21,35.87,5500
11.5,23,44.16,-500
11.5,26,35.44,-500
11.5,27,35.18,-6000
11.5,31,35.35,-6000
11.5,32,35.19,4000
12.0,2,35.0,-5250
12.0,3,43.76,750
12.0,5,35.35,3750
12.0,6,39.48,-750
12.0,7,39.68,1750
12.0,9,35.99,3500
12.0,10,35.26,500
12.0,12,35.45,3750
12.0,13,42.89,1750
12.0,16,37.17,-3000
12.0,17,35.22,-5250
12.0,19,37.75,2500
12.0,20,38.03,-3000
12.0,22,35.04,-6000
12.0,23,43.35,-500
12.0,24,35.16,2500
12.0,28,35.16,500
12.0,32,35.98,-3000
12.5,3,43.96,750
12.5,6,40.01,-750
12.5,7,37.45,1750
12.5,13,42.33,1750
12.5,16,37.37,-3000
12.5,19,39.56,2750
12.5,20,35.28,-3000
12.5,23,44.5,-500
12.5,28,35.0,-4250
13.0,1,35.11,-2500
13.0,3,44.03,750
13.0,4,35.45,-1500
13.0,5,35.17,2000
13.0,6,42.8,-500
13.0,7,37.89,1750
13.0,12,35.37,-5250
13.0,13,42.9,1750
13.0,15,35.28,2750
13.0,16,43.03,-2750
13.0,19,38.24,2500
13.0,20,35.05,-3000
13.0,23,44.46,-500
13.0,28,35.36,500
13.0,29,35.02,4500
13.0,31,35.51,-500
13.0,32,35.88,4750
13.5,3,43.29,750
13.5,4,35.03,-2000
13.5,6,37.08,-250
13.5,7,38.96,1750
13.5,10,35.28,750
13.5,13,42.77,1750
13.5,15,35.2,-1250
13.5,16,38.41,-3000
13.5,19,39.05,2750
13.5,23,43.83,-500
13.5,30,35.17,-3250
13.5,31,35.61,-5000
14.0,1,35.34,-4750
14.0,3,42.93,750
14.0,6,40.72,-500
14.0,7,39.73,1750
14.0,8,35.03,3250
14.0,10,36.98,750
14.0,13,41.91,1750
14.0,14,35.0,-4500
14.0,16,43.1,-2750
14.0,19,40.01,2500
14.0,22,35.39,4750
14.0,23,43.8,-500
14.0,27,35.26,3500
14.5,3,42.89,750
14.5,6,41.15,-500
14.5,7,39.82,1750
14.5,8,35.24,-4750
14.5,12,35.05,4250
14.5,13,42.76,1750
14.5,16,43.48,-2750
14.5,17,35.56,-3250
14.5,19,38.74,2750
14.5,20,37.36,-3000
14.5,23,43.12,-500
14.5,24,35.35,-5250
14.5,26,35.81,4500
14.5,29,35.19,3500
15.0,3,43.6,750
15.0,4,35.32,4250
15.0,5,36.32,-1000
15.0,6,42.64,-500
15.0,7,40.09,1750
15.0,13,42.12,1750
15.0,16,43.76,-2750
15.0,19,38.13,2750
15.0,20,35.74,-3000
15.0,22,35.38,2250
15.0,23,44.2,-500
15.0,24,35.04,-2250
15.0,28,35.11,1750
15.0,32,35.26,2750
15.5,1,35.16,-2500
15.5,3,43.77,750
15.5,6,39.53,-750
15.5,7,38.76,1750
15.5,10,37.18,750
15.5,12,35.51,-2250
15.5,13,44.12,1750
15.5,16,39.55,-2750
15.5,18,35.33,3250
15.5,19,40.73,2500
15.5,20,37.07,-3000
15.5,22,35.45,-4250
15.5,23,43.95,-500
15.5,30,35.31,-3250
15.5,31,35.32,5750
16.0,3,42.5,750
16.0,6,38.01,-250
16.0,7,38.83,1750
16.0,12,35.12,2500
16.0,13,42.77,1750
16.0,16,39.01,-3000
16.0,17,35.05,-500
16.0,19,39.09,2750
16.0,20,35.02,-3000
16.0,23,44.03,-500
16.5,2,35.88,1250
16.5,3,44.3,750
16.5,6,37.69,-250
16.5,7,38.94,1750
16.5,9,35.06,-4250
16.5,13,43.28,1750
16.5,14,35.08,-3000
16.5,16,38.8,-3000
16.5,19,38.53,2500
16.5,22,35.06,4000
16.5,23,43.98,-500
16.5,24,36.65,-3000
16.5,28,35.15,0
17.0,3,43.85,750
17.0,6,37.44,-250
17.0,7,40.65,1750
17.0,10,36.74,500
17.0,13,42.32,1750
17.0,16,39.54,-2750
17.0,19,39.66,2500
17.0,20,36.34,5000
17.0,21,36.02,-5250
17.0,23,44.51,-500
17.5,3,42.63,750
17.5,6,41.81,-500
17.5,7,40.17,1750
17.5,10,35.87,500
17.5,12,35.49,4750
17.5,13,43.77,1750
17.5,16,43.05,-2750
17.5,18,35.44,-500
17.5,19,39.04,2500
17.5,20,35.34,-3000
17.5,23,43.71,-500
17.5,30,35.23,-3250
18.0,3,42.71,750
18.0,6,42.01,-500
18.0,7,40.12,1750
18.0,8,35.51,3000
18.0,11,35.13,2250
18.0,13,43.12,1750
18.0,16,43.59,-2750
18.0,19,39.74,2500
18.0,23,44.67,-500
18.5,1,35.43,-4250
18.5,2,35.04,2750
18.5,3,41.69,750
18.5,6,41.0,-750
18.5,7,39.38,2000
18.5,10,35.62,750
18.5,13,43.09,1750
18.5,15,35.07,4750
18.5,16,39.06,-2750
18.5,19,39.51,2750
18.5,23,44.43,-500
18.5,27,35.2,-5000
18.5,32,36.71,-3000
19.0,1,35.18,4000
19.0,2,35.51,-1500
19.0,3,42.81,750
19.0,6,40.92,-500
19.0,7,38.71,2000
19.0,9,35.24,1750
19.0,13,42.38,1750
19.0,14,35.29,-1000
19.0,16,42.24,-2750
19.0,18,35.37,3750
19.0,19,38.97,2500
19.0,21,35.43,-750
19.0,23,44.26,-500
19.0,25,35.04,500
19.0,28,35.19,-3000
19.0,30,36.23,-3750
19.5,3,43.04,750
19.5,5,35.07,-4000
19.5,6,38.73,-250
19.5,7,40.54,1750
19.5,13,43.67,1750
19.5,14,35.05,5500
19.5,15,35.72,-1000
19.5,16,40.81,-2750
19.5,17,35.01,1500
19.5,19,40.43,2500
19.5,20,35.29,-750
19.5,23,44.56,-500
19.5,32,35.09,1000
20.0,2,35.48,2750
20.0,3,43.27,750
20.0,6,40.96,-500
20.0,7,39.19,1750
20.0,12,35.51,-250
20.0,13,42.45,1750
20.0,16,42.83,-2750
20.0,19,38.64,2500
20.0,20,35.27,-2250
20.0,23,44.4,-500
20.0,24,35.02,-3250
20.0,27,35.2,3750
20.0,29,35.39,-3750
20.5,2,35.37,-3250
20.5,3,43.54,750
20.5,4,36.12,-3750
20.5,6,37.85,-750
20.5,7,38.84,1750
20.5,8,36.16,1750
20.5,10,35.98,500
20.5,13,43.48,1750
20.5,16,38.72,-3000
20.5,19,38.68,2750
20.5,20,35.75,-3000
20.5,23,44.23,-500
20.5,31,35.19,-3500
20.5,32,35.6,-1500
21.0,3,42.86,750
21.0,6,41.07,-500
21.0,7,39.02,1750
21.0,10,35.97,750
21.0,12,35.25,3250
21.0,13,43.66,1750
21.0,14,35.0,5250
21.0,16,41.75,-2750
21.0,17,35.39,-4500
21.0,18,35.09,3750
21.0,19,40.38,2500
21.0,23,43.46,-500
21.0,27,35.25,3000
21.0,28,35.25,-1750
21.0,30,35.18,-1250
21.0,31,35.18,-2750
21.5,3,42.89,750
21.5,6,41.75,-500
21.5,7,37.76,1750
21.5,13,42.75,1750
21.5,16,42.74,-2750
21.5,17,35.02,-3250
21.5,19,37.77,2500
21.5,20,36.22,-3000
21.5,23,44.0,-500
21.5,24,35.05,-3750
21.5,25,36.05,3250
21.5,31,35.23,-5000
22.0,1,35.06,5750
22.0,2,35.23,-1250
22.0,3,42.81,750
22.0,6,42.44,-500
22.0,7,38.58,1750
22.0,13,43.08,1750
22.0,16,41.99,-2750
22.0,17,35.08,-1250
22.0,19,40.27,2500
22.0,20,37.42,-3000
22.0,23,43.76,-500
22.0,26,35.23,1750
22.0,27,35.14,2500
22.0,28,35.34,250
22.5,3,43.53,750
22.5,6,39.39,-750
22.5,7,39.09,1750
22.5,13,42.63,1750
22.5,14,35.13,4500
22.5,16,43.24,-2750
22.5,19,39.1,2750
22.5,21,35.03,0
22.5,23,44.55,-500
22.5,30,35.16,-3250
22.5,32,36.36,-3000
23.0,3,44.52,750
23.0,6,41.74,-500
23.0,7,39.75,1750
23.0,13,41.9,1750
23.0,15,35.24,1500
23.0,16,42.43,-2750
23.0,19,38.82,2750
23.0,20,35.65,-3000
23.0,23,43.74,-500
23.0,30,35.5,500
23.5,3,42.49,750
23.5,6,40.92,-500
23.5,7,41.2,1750
23.5,8,35.27,-3750
23.5,13,42.35,1750
23.5,14,35.62,-4750
23.5,16,39.84,-3000
23.5,19,39.71,2750
23.5,20,35.57,-3000
23.5,21,35.23,-4500
23.5,23,45.24,-500
23.5,30,36.16,-500
24.0,3,42.93,750
24.0,6,35.63,-250
24.0,7,38.07,1750
24.0,10,35.3,750
24.0,13,43.86,1750
24.0,16,38.65,-2750
24.0,17,35.02,-4750
24.0,19,40.68,2500
24.0,20,37.77,-3000
24.0,23,43.75,-500
24.5,2,35.29,750
24.5,3,43.3,750
24.5,6,37.52,-750
24.5,7,38.88,1750
24.5,8,35.16,-250
24.5,13,42.61,1750
24.5,16,39.45,-3000
24.5,19,37.76,2500
24.5,20,35.21,5500
24.5,21,35.17,-4250
24.5,23,44.29,-500
24.5,24,35.69,-500
24.5,30,35.79,-3250
25.0,3,43.5,750
25.0,6,41.65,-500
25.0,7,40.31,1750
25.0,10,36.0,750
25.0,12,35.18,2500
25.0,13,42.86,1750
25.0,16,43.46,-2750
25.0,17,35.14,1750
25.0,19,36.9,2750
25.0,20,36.34,5250
25.0,23,43.3,-500
25.0,30,35.6,-3250
25.0,31,35.55,3750
25.5,1,35.05,-5250
25.5,3,42.83,750
25.5,6,38.57,-750
25.5,7,39.04,1750
25.5,13,43.19,1750
25.5,16,42.99,-2750
25.5,17,35.06,750
25.5,19,39.2,2500
25.5,22,35.07,1000
25.5,23,44.11,-500
25.5,24,35.66,4250
26.0,3,42.56,750
26.0,6,41.63,-500
26.0,7,37.11,1750
26.0,13,42.6,1750
26.0,14,35.22,-5000
26.0,16,44.19,-2750
26.0,19,37.01,2750
26.0,20,35.34,-1000
26.0,21,35.56,-4250
26.0,22,35.52,-4250
26.0,23,44.85,-500
26.0,31,35.29,-3500
26.5,3,42.99,750
26.5,6,38.22,-250
26.5,7,38.38,1750
26.5,13,43.21,1750
26.5,16,42.53,-2750
26.5,19,38.71,2500
26.5,23,44.85,-500
26.5,28,35.07,-750
26.5,29,35.26,-5000
27.0,2,35.14,-4250
27.0,3,43.64,750
27.0,6,41.55,-500
27.0,7,38.49,1750
27.0,10,35.81,750
27.0,13,43.98,1750
27.0,16,39.33,-3000
27.0,19,38.59,2750
27.0,20,36.36,-3000
27.0,23,43.58,-500
27.0,31,35.45,4250
27.5,2,35.23,2250
27.5,3,43.73,750
27.5,6,38.82,-750
27.5,7,39.17,1750
27.5,13,43.71,1750
27.5,16,43.75,-2750
27.5,19,37.45,2750
27.5,21,35.62,-500
27.5,23,43.87,-500
27.5,28,35.76,-4750
27.5,29,35.3,-4000
28.0,3,43.2,750
28.0,4,35.75,500
28.0,6,40.22,-750
28.0,7,38.42,1750
28.0,10,35.81,4500
28.0,13,42.27,1750
28.0,14,35.53,-3500
28.0,16,39.19,-2750
28.0,19,39.1,2500
28.0,23,44.84,-500
28.0,24,35.12,500
28.0,28,35.12,3000
28.0,30,35.39,-3250
28.5,3,42.98,750
28.5,6,40.96,-500
28.5,7,40.49,1750
28.5,8,35.26,2500
28.5,11,36.11,-250
28.5,12,35.42,4500
28.5,13,41.73,1750
28.5,14,35.77,5000
28.5,16,38.3,-3000
28.5,19,37.85,2500
28.5,23,43.79,-500
28.5,28,35.61,-2250
28.5,31,35.06,5750
29.0,1,35.23,3750
29.0,3,43.24,750
29.0,6,40.12,-500
29.0,7,38.1,1750
29.0,8,35.01,2750
29.0,12,35.4,-1500
29.0,13,43.79,1750
29.0,16,43.79,-2750
29.0,18,35.48,1000
29.0,19,38.87,2750
29.0,23,44.81,-500
29.5,3,43.48,750
29.5,6,41.45,-500
29.5,7,40.56,1750
29.5,10,35.2,750
29.5,12,35.17,-5500
29.5,13,43.05,1750
29.5,16,43.44,-2750
29.5,19,39.62,2500
29.5,20,36.63,-3000
29.5,21,35.11,-250
29.5,23,43.44,-500
29.5,26,35.04,1250
30.0,3,44.34,750
30.0,4,35.51,0
30.0,6,42.61,-500
30.0,7,36.56,1750
30.0,13,43.24,1750
30.0,16,43.76,-2750
30.0,19,39.13,2500
30.0,20,35.45,-2000
30.0,23,43.94,-500
30.0,30,35.21,-3250
30.0,31,35.16,-2500
30.5,1,35.52,4750
30.5,3,43.11,750
30.5,4,35.04,-1750
30.5,6,37.34,-750
30.5,7,39.27,1750
30.5,8,35.48,2250
30.5,12,35.13,2500
30.5,13,42.5,1750
30.5,16,39.3,-3000
30.5,19,39.35,2500
30.5,20,37.86,-3000
30.5,21,35.73,-1250
30.5,23,44.8,-500
30.5,30,36.53,-3250
31.0,3,43.89,750
31.0,4,35.61,250
31.0,6,41.51,-500
31.0,7,38.45,1750
31.0,13,42.98,1750
31.0,16,43.72,-2750
31.0,19,39.36,2500
31.0,21,35.15,2500
31.0,23,44.26,-500
31.5,3,43.48,750
31.5,5,35.3,-2000
31.5,6,42.86,-500
31.5,7,39.55,1750
31.5,13,43.13,1750
31.5,14,35.2,5250
31.5,16,43.85,-2750
31.5,17,35.12,0
31.5,19,39.61,2750
31.5,21,35.22,2000
31.5,22,35.44,-500
31.5,23,44.73,-500
32.0,3,43.53,750
32.0,6,42.16,-500
32.0,7,37.86,1750
32.0,12,35.35,2000
32.0,13,42.4,1750
32.0,14,35.13,5750
32.0,16,40.8,-3000
32.0,19,38.78,2500
32.0,20,35.96,-3000
32.0,21,35.49,-1750
32.0,23,44.72,-500
32.0,27,35.03,2000
32.0,30,35.41,-5250
32.5,1,35.0,0
32.5,2,35.0,-3250
32.5,3,43.3,750
32.5,6,41.19,-500
32.5,7,39.55,1750
32.5,8,35.47,-2750
32.5,11,35.2,500
32.5,13,43.57,1750
32.5,16,43.15,-2750
32.5,19,39.36,2750
32.5,21,35.77,-750
32.5,23,44.41,-500
32.5,24,35.12,4000
32.5,29,36.15,4000
33.0,3,43.39,750
33.0,6,40.87,-500
33.0,7,38.97,1750
33.0,13,42.82,1750
33.0,14,35.16,3500
33.0,16,43.68,-2750
33.0,18,35.08,-4750
33.0,19,39.51,2500
33.0,20,35.8,-3000
33.0,23,43.99,-500
33.0,26,36.62,3500
33.0,32,35.31,3250
33.5,1,35.03,1750
33.5,2,35.22,4750
33.5,3,42.44,750
33.5,5,35.36,0
33.5,6,41.64,-500
33.5,7,39.22,1750
33.5,9,35.05,-4000
33.5,13,43.15,1750
33.5,16,43.38,-2750
33.5,17,35.54,750
33.5,19,38.45,2500
33.5,20,35.3,-3000
33.5,23,44.43,-500
33.5,30,35.52,-3250
33.5,32,35.03,-4500
34.0,3,42.53,750
34.0,6,38.87,-750
34.0,7,39.55,1750
34.0,9,35.31,-3750
34.0,11,35.3,-2250
34.0,13,43.26,1750
34.0,16,44.4,-2750
34.0,19,39.67,2500
34.0,23,43.46,-500
34.0,32,35.12,-1500
34.5,3,43.37,750
34.5,6,42.02,-500
34.5,7,38.6,1750
34.5,10,35.6,500
34.5,13,42.04,1750
34.5,16,39.21,-3000
34.5,17,35.82,-2500
34.5,19,39.82,2500
34.5,20,35.26,-3000
34.5,23,43.9,-500
34.5,26,35.65,-1750
34.5,27,35.18,3500
35.0,3,42.39,750
35.0,6,39.03,-750
35.0,7,40.3,1750
35.0,10,35.11,-2000
35.0,11,35.14,0
35.0,13,43.51,1750
35.0,16,40.96,-3000
35.0,19,37.48,2750
35.0,23,43.85,-500
35.0,32,35.83,1250
35.5,1,35.02,3000
35.5,3,42.41,750
35.5,6,39.97,-750
35.5,7,39.76,1750
35.5,13,42.64,1750
35.5,16,39.77,-3000
35.5,18,35.19,-3750
35.5,19,40.13,2500
35.5,23,43.7,-500
35.5,27,35.13,-3500
35.5,28,35.14,-5750
35.5,30,35.96,-3250
35.5,31,35.11,-1000
36.0,1,35.04,-2000
36.0,3,43.41,750
36.0,5,35.03,-3000
36.0,6,37.46,-250
36.0,7,38.4,1750
36.0,9,35.05,750
36.0,10,35.28,0
36.0,13,43.21,1750
36.0,16,42.68,-2750
36.0,19,39.56,2500
36.0,22,35.01,-5000
36.0,23,43.99,-500
36.0,24,35.17,3000
36.0,30,36.01,-3250
36.5,3,43.91,750
36.5,6,39.38,-750
36.5,7,39.54,1750
36.5,8,35.13,1000
36.5,10,35.1,4500
36.5,13,42.1,1750
36.5,16,39.54,-3000
36.5,17,35.35,-3250
36.5,19,39.83,2500
36.5,23,44.11,-500
36.5,29,35.0,-5500
36.5,32,35.42,-3000
37.0,3,43.7,750
37.0,5,35.39,-1500
37.0,6,41.72,-500
37.0,7,39.39,1750
37.0,10,35.46,5500
37.0,13,42.91,1750
37.0,16,43.18,-2750
37.0,19,38.64,2750
37.0,20,35.88,-3000
37.0,21,35.75,4750
37.0,23,43.0,-500
37.0,24,35.87,3000
37.0,30,35.77,-3250
37.5,2,35.4,2750
37.5,3,44.4,750
37.5,6,40.51,-750
37.5,7,40.56,1750
37.5,10,35.14,-6000
37.5,13,42.73,1750
37.5,14,35.16,500
37.5,16,38.13,-3000
37.5,19,36.87,2750
37.5,23,44.58,-500
37.5,24,36.11,750
37.5,29,35.05,-5250
38.0,3,42.58,750
38.0,6,40.01,-750
38.0,7,37.22,1750
38.0,8,35.29,-1750
38.0,13,42.65,1750
38.0,14,35.4,-250
38.0,16,40.42,-3000
38.0,19,39.19,2500
38.0,21,35.6,4250
38.0,23,45.02,-500
38.0,27,35.36,0
38.0,30,35.51,2500
38.0,32,35.03,2250
38.5,3,44.34,750
38.5,6,38.27,-250
38.5,7,37.87,1750
38.5,9,35.01,-4000
38.5,13,43.65,1750
38.5,16,38.63,-3000
38.5,19,39.74,2500
38.5,20,35.67,-3000
38.5,23,44.27,-500
39.0,3,43.03,750
39.0,6,40.93,-500
39.0,7,37.51,1750
39.0,13,42.35,1750
39.0,16,43.36,-2750
39.0,19,39.33,2500
39.0,20,36.97,-3000
39.0,21,35.55,-3750
39.0,23,43.49,-500
39.0,26,35.04,0
39.0,31,35.22,3000
39.0,32,36.45,-3000
39.5,1,35.29,1500
39.5,3,44.26,750
39.5,4,35.38,-2500
39.5,6,41.84,-500
39.5,7,39.31,1750
39.5,9,35.07,-2250
39.5,13,42.99,1750
39.5,16,44.22,-2750
39.5,18,35.27,250
39.5,19,39.9,2500
39.5,20,35.67,4750
39.5,21,35.32,-5250
39.5,23,43.99,-500
39.5,27,35.91,2750
39.5,29,35.16,3750
40.0,3,43.95,750
40.0,6,38.45,-750
40.0,7,38.3,1750
40.0,9,35.74,5000
40.0,13,42.9,1750
40.0,16,40.41,-3000
40.0,19,39.99,2500
40.0,20,35.61,-3000
40.0,21,35.21,-5500
40.0,23,44.2,-500
40.0,25,35.21,3500
40.0,27,35.26,-1000
40.0,29,35.33,-3000
40.0,30,35.04,-3500
40.5,2,35.31,-5500
40.5,3,43.44,750
40.5,5,35.46,500
40.5,6,42.39,-500
40.5,7,38.68,1750
40.5,10,36.0,4250
40.5,12,35.1,5500
40.5,13,43.16,1750
40.5,14,35.45,-250
40.5,16,42.57,-2750
40.5,17,35.69,5000
40.5,19,38.06,2500
40.5,20,35.2,-3000
40.5,23,43.53,-500
40.5,27,35.0,-1000
40.5,32,35.22,-5000
41.0,3,44.25,750
41.0,5,35.16,1750
41.0,6,41.91,-500
41.0,7,39.89,1750
41.0,9,35.77,1250
41.0,10,35.03,2500
41.0,11,35.25,-3250
41.0,13,43.08,1750
41.0,15,35.39,2750
41.0,16,42.16,-2750
41.0,18,35.18,-2500
41.0,19,38.98,2500
41.0,21,35.58,-4000
41.0,23,43.78,-500
41.0,24,35.11,2750
41.0,27,35.75,4750
41.0,29,36.13,500
41.5,3,43.8,750
41.5,6,40.66,-500
41.5,7,39.79,1750
41.5,13,42.85,1750
41.5,15,35.62,750
41.5,16,43.03,-2750
41.5,17,35.12,2250
41.5,18,35.02,2500
41.5,19,38.51,2500
41.5,23,44.04,-500
41.5,24,35.53,-2500
