Time,PRN,CN0_dBHz,Doppler
7.5,7,39.72,1750
7.5,9,35.56,5750
7.5,10,35.22,-3500
7.5,13,42.96,1750
7.5,15,35.13,-250
7.5,16,41.57,-2750
7.5,19,38.67,2500
7.5,20,36.43,-3000
7.5,23,43.04,-500
7.5,32,35.97,-3000
8.0,3,43.37,750
8.0,6,41.18,-500
8.0,7,39.39,1750
8.0,9,35.09,4250
8.0,13,42.3,1750
8.0,16,42.29,-2750
8.0,18,35.45,-2750
8.0,19,38.48,2750
8.0,20,37.43,-3000
8.0,23,43.3,-500
8.5,3,43.2,750
8.5,6,42.11,-500
8.5,7,39.29,2000
8.5,13,41.45,1750
8.5,15,35.39,-5500
8.5,16,41.31,-2750
8.5,18,35.02,-4000
8.5,19,38.26,2500
8.5,20,37.15,-3000
8.5,22,35.22,1750
8.5,23,44.64,-500
9.0,3,42.92,750
9.0,6,41.49,-500
9.0,7,40.83,1750
9.0,9,36.07,-500
9.0,10,35.07,500
9.0,13,42.52,1750
9.0,16,41.81,-2750
9.0,19,37.34,2750
9.0,20,37.18,-3000
9.0,23,43.1,-500
9.0,26,35.02,3750
9.5,1,35.01,-3500
9.5,3,43.13,750
9.5,4,35.09,2000
9.5,6,42.08,-500
9.5,7,38.35,1750
9.5,12,35.01,1500
9.5,13,42.06,1750
9.5,16,42.72,-2750
9.5,18,35.27,750
9.5,19,40.0,2500
9.5,20,35.93,-3000
9.5,23,44.68,-500
10.0,3,43.1,750
10.0,6,42.91,-500
10.0,7,39.11,1750
10.0,9,35.05,-4500
10.0,11,35.23,-3250
10.0,13,42.75,1750
10.0,16,41.98,-2750
10.0,17,35.53,-3500
10.0,19,37.65,2500
10.0,20,35.39,-3000
10.0,22,35.07,-2000
10.0,23,44.18,-500
10.0,24,35.48,0
10.0,30,35.35,3000
10.5,2,35.88,-250
10.5,3,43.39,750
10.5,5,35.25,-4500
10.5,6,41.2,-500
10.5,7,39.65,1750
10.5,9,35.75,-1500
10.5,10,36.37,750
10.5,13,42.43,1750
10.5,16,42.28,-2750
10.5,19,38.46,2750
10.5,23,44.24,-500
10.5,26,35.22,500
10.5,31,36.0,-250
11.0,3,43.45,750
11.0,4,35.11,-250
11.0,6,41.56,-500
11.0,7,40.45,1750
11.0,13,42.39,1750
11.0,14,35.12,-4500
11.0,16,42.53,-2750
11.0,17,35.21,-5750
11.0,19,39.97,2500
11.0,20,37.62,-3000
11.0,23,43.92,-500
11.0,30,35.12,-2250
11.5,3,43.62,750
11.5,6,42.7,-500
11.5,7,40.04,1750
11.5,8,35.2,5750
11.5,10,35.34,750
11.5,13,42.5,1750
11.5,16,42.96,-2750
11.5,19,38.75,2500
11.5,20,37.48,-3000
11.5,23,44.08,-500
12.0,3,43.21,750
12.0,6,41.31,-500
12.0,7,39.88,1750
12.0,8,35.12,-1250
12.0,10,35.36,500
12.0,13,42.98,1750
12.0,16,42.05,-2750
12.0,19,39.24,2500
12.0,20,36.3,-3000
12.0,23,42.76,-500
12.0,28,35.06,-5000
12.0,30,35.83,-3250
12.5,3,43.28,750
12.5,6,41.83,-500
12.5,7,38.06,1750
12.5,13,42.63,1750
12.5,14,35.34,-1000
12.5,16,43.27,-2750
12.5,19,38.96,2750
12.5,20,36.87,-3000
12.5,23,43.71,-500
12.5,26,35.01,-2250
12.5,27,35.69,-3500
13.0,3,42.63,750
13.0,4,35.06,4750
13.0,5,35.35,-3500
13.0,6,40.12,-500
13.0,7,39.73,1750
13.0,8,35.35,-500
13.0,10,35.71,750
13.0,13,43.19,1750
13.0,14,35.14,-1500
13.0,16,41.67,-2750
13.0,19,37.8,2750
13.0,20,36.33,-3000
13.0,23,43.2,-500
13.0,30,35.91,-3250
13.0,31,35.24,-2500
13.5,3,43.27,750
13.5,6,41.72,-500
13.5,7,40.03,1750
13.5,8,35.27,4500
13.5,9,35.17,1750
13.5,10,35.62,750
13.5,12,35.44,-3000
13.5,13,42.52,1750
13.5,14,35.63,4250
13.5,16,43.08,-2750
13.5,17,35.08,1000
13.5,19,38.64,2750
13.5,23,42.83,-500
13.5,24,35.81,-5000
14.0,1,35.55,-5000
14.0,3,43.55,750
14.0,6,41.7,-500
14.0,7,41.35,1750
14.0,10,35.63,500
14.0,13,42.21,1750
14.0,14,35.12,-3250
14.0,15,35.41,5750
14.0,16,41.77,-2750
14.0,19,38.97,2500
14.0,20,36.23,-3000
14.0,23,43.56,-500
14.5,3,43.61,750
14.5,6,41.99,-500
14.5,7,40.43,1750
14.5,9,35.24,4750
14.5,13,41.94,1750
14.5,14,35.96,-1250
14.5,15,35.29,250
14.5,16,42.46,-2750
14.5,17,35.15,5500
14.5,19,40.35,2500
14.5,20,39.36,-3000
14.5,23,43.76,-500
14.5,28,35.12,-4250
14.5,31,35.1,-1750
15.0,1,35.06,-5500
15.0,3,44.22,750
15.0,6,42.24,-500
15.0,7,40.54,1750
15.0,8,36.0,2750
15.0,13,43.85,1750
15.0,16,43.36,-2750
15.0,19,39.57,2750
15.0,23,43.23,-500
15.0,25,35.18,-1750
15.0,32,35.99,-2500
15.5,3,42.69,750
15.5,6,41.49,-500
15.5,7,40.49,1750
15.5,8,35.38,-5250
15.5,10,37.12,750
15.5,13,42.19,1750
15.5,16,43.12,-2750
15.5,19,40.86,2500
15.5,20,37.26,-3000
15.5,23,43.92,-500
15.5,30,35.37,-3250
16.0,1,35.04,1000
16.0,3,43.56,750
16.0,6,42.34,-500
16.0,7,39.31,1750
16.0,13,42.5,1750
16.0,16,43.64,-2750
16.0,19,39.88,2500
16.0,20,37.61,-3000
16.0,23,43.09,-500
16.0,31,35.49,4500
16.5,1,35.32,-5250
16.5,3,43.33,750
16.5,6,40.42,-500
16.5,7,39.94,1750
16.5,10,35.38,750
16.5,12,35.47,3500
16.5,13,42.37,1750
16.5,16,42.85,-2750
16.5,19,40.79,2750
16.5,23,43.77,-500
16.5,31,35.09,-500
17.0,3,42.18,750
17.0,4,35.42,-5500
17.0,6,41.2,-500
17.0,7,37.82,1750
17.0,10,36.4,750
17.0,11,35.43,-2250
17.0,13,42.31,1750
17.0,16,42.72,-2750
17.0,19,41.93,2500
17.0,20,36.74,-3000
17.0,23,43.92,-500
17.0,28,35.1,3500
17.5,3,43.09,750
17.5,5,35.12,-250
17.5,6,42.03,-500
17.5,7,39.46,1750
17.5,10,35.75,1000
17.5,13,42.56,1750
17.5,16,42.23,-2750
17.5,19,39.38,2500
17.5,20,35.56,-3000
17.5,21,35.32,4250
17.5,22,35.01,-2500
17.5,23,44.38,-500
17.5,27,35.16,-4250
17.5,31,35.23,750
17.5,32,35.31,-1250
18.0,3,42.64,750
18.0,6,42.57,-500
18.0,7,39.19,1750
18.0,13,43.87,1750
18.0,14,35.09,-4250
18.0,16,42.43,-2750
18.0,17,35.2,4750
18.0,18,35.23,5000
18.0,19,38.23,2750
18.0,23,44.33,-500
18.0,31,35.45,4750
18.5,3,43.59,750
18.5,6,42.34,-500
18.5,7,39.01,1750
18.5,9,36.17,4000
18.5,12,35.23,-2000
18.5,13,42.7,1750
18.5,16,43.91,-2750
18.5,19,40.61,2500
18.5,20,36.23,-3000
18.5,22,35.06,-1000
18.5,23,44.08,-500
18.5,26,35.14,-5750
18.5,30,35.87,-3250
18.5,32,35.18,250
19.0,3,42.48,750
19.0,6,41.84,-500
19.0,7,39.9,1750
19.0,10,35.97,750
19.0,11,35.73,4750
19.0,13,42.99,1750
19.0,16,42.87,-2750
19.0,19,38.56,2500
19.0,23,44.08,-500
19.0,27,35.18,-500
19.0,32,35.3,-3500
19.5,3,43.15,750
19.5,6,42.48,-500
19.5,7,39.13,1750
19.5,13,42.79,1750
19.5,14,35.05,0
19.5,15,35.54,0
19.5,16,42.78,-2750
19.5,19,38.69,2750
19.5,20,37.21,-3000
19.5,23,42.7,-500
19.5,30,36.4,-1000
20.0,2,35.72,4250
20.0,3,42.91,750
20.0,4,35.17,3750
20.0,6,41.04,-500
20.0,7,39.91,2000
20.0,10,35.92,750
20.0,13,41.7,1750
20.0,16,42.46,-2750
20.0,19,40.06,2500
20.0,20,35.69,-3000
20.0,22,36.0,0
20.0,23,44.46,-500
20.0,31,36.37,2500
20.5,2,35.31,1500
20.5,3,43.7,750
20.5,5,35.14,750
20.5,6,41.59,-500
20.5,7,37.36,1750
20.5,9,35.21,-2500
20.5,13,42.55,1750
20.5,16,41.97,-2750
20.5,19,39.85,2500
20.5,20,35.89,1500
20.5,23,43.95,-500
20.5,24,35.36,-250
20.5,25,35.02,4750
20.5,27,35.01,1500
20.5,30,35.26,-1500
20.5,31,35.0,-1750
20.5,32,35.33,0
21.0,3,43.02,750
21.0,6,40.42,-500
21.0,7,38.76,1750
21.0,10,35.5,500
21.0,13,44.4,1750
21.0,15,35.01,-3250
21.0,16,42.6,-2750
21.0,19,38.62,2750
21.0,23,43.81,-500
21.0,27,35.13,5500
21.0,29,35.45,-6000
21.0,32,36.55,-4750
21.5,3,43.62,750
21.5,5,35.03,-2000
21.5,6,41.93,-500
21.5,7,39.6,1750
21.5,9,35.02,-3000
21.5,12,35.25,1500
21.5,13,43.0,1750
21.5,15,35.4,3000
21.5,16,43.47,-2750
21.5,19,39.33,2750
21.5,20,35.28,-3000
21.5,23,44.58,-500
21.5,30,35.19,-3250
22.0,3,42.7,750
22.0,4,35.16,-250
22.0,5,35.14,-3000
22.0,6,42.07,-500
22.0,7,40.01,1750
22.0,11,35.18,-2000
22.0,13,43.75,1750
22.0,16,43.23,-2750
22.0,19,39.21,2500
22.0,20,35.32,-3000
22.0,22,35.03,-1500
22.0,23,43.85,-500
22.0,30,37.39,-3250
22.5,3,42.91,750
22.5,6,41.2,-500
22.5,7,39.51,1750
22.5,8,35.83,750
22.5,13,43.51,1750
22.5,15,35.26,-1250
22.5,16,42.37,-2750
22.5,19,38.15,2500
22.5,20,36.16,-3000
22.5,23,43.75,-500
22.5,25,35.1,2750
22.5,27,35.29,-1750
22.5,32,35.12,2250
23.0,3,43.12,750
23.0,6,41.71,-500
23.0,7,37.62,1750
23.0,8,35.18,-3500
23.0,10,35.15,500
23.0,11,35.09,-250
23.0,13,42.65,1750
23.0,14,35.19,1250
23.0,16,43.64,-2750
23.0,18,35.44,5750
23.0,19,38.22,2500
23.0,20,37.09,-3000
23.0,23,44.17,-500
23.5,2,35.93,750
23.5,3,44.15,750
23.5,6,41.63,-500
23.5,7,38.11,2000
23.5,13,43.21,1750
23.5,16,42.53,-2750
23.5,19,39.94,2500
23.5,23,43.87,-500
24.0,2,36.61,-2500
24.0,3,43.61,750
24.0,6,42.36,-500
24.0,7,39.75,1750
24.0,9,35.18,-750
24.0,10,35.11,3750
24.0,12,35.07,750
24.0,13,42.78,1750
24.0,16,43.63,-2750
24.0,18,35.06,-5500
24.0,19,40.47,2500
24.0,20,36.42,-3000
24.0,22,35.46,-5500
24.0,23,43.95,-500
24.0,24,35.37,-5500
24.0,25,35.18,-3000
24.0,30,35.08,-3250
24.0,31,35.66,4500
24.5,3,43.41,750
24.5,6,41.6,-500
24.5,7,41.91,1750
24.5,10,35.23,-250
24.5,13,44.09,1750
24.5,16,42.75,-2750
24.5,18,35.12,4750
24.5,19,40.19,2500
24.5,22,35.19,1750
24.5,23,44.6,-500
24.5,29,35.26,250
24.5,31,35.0,1750
25.0,1,35.02,3000
25.0,3,43.68,750
25.0,6,41.65,-500
25.0,7,39.15,1750
25.0,12,35.49,-250
25.0,13,42.96,1750
25.0,16,42.01,-2750
25.0,19,39.97,2500
25.0,23,43.79,-500
25.0,31,35.57,3500
25.5,3,42.15,750
25.5,6,41.12,-500
25.5,7,39.2,1750
25.5,11,35.13,1750
25.5,13,43.69,1750
25.5,16,43.31,-2750
25.5,19,38.71,2500
25.5,21,35.11,-3750
25.5,23,44.51,-500
25.5,30,37.73,-3250
25.5,31,35.08,3500
26.0,3,44.17,750
26.0,4,35.61,4250
26.0,6,42.58,-500
26.0,7,38.48,1750
26.0,10,35.47,250
26.0,13,42.64,1750
26.0,16,43.41,-2750
26.0,19,38.54,2500
26.0,20,35.39,-3000
26.0,23,44.21,-500
26.0,24,35.01,4250
26.0,28,35.68,-3500
26.5,3,43.59,750
26.5,6,40.77,-500
26.5,7,38.83,1750
26.5,8,35.37,-5500
26.5,13,42.95,1750
26.5,16,43.53,-2750
26.5,19,39.61,2500
26.5,20,35.27,4750
26.5,23,43.91,-500
26.5,30,35.11,3250
27.0,3,43.91,750
27.0,6,41.65,-500
27.0,7,39.04,1750
27.0,8,35.35,0
27.0,10,35.15,750
27.0,13,43.03,1750
27.0,16,43.41,-2750
27.0,17,35.01,-5000
27.0,18,36.16,3500
27.0,19,37.45,2500
27.0,20,35.84,-3000
27.0,23,44.78,-500
27.0,25,35.32,-250
27.0,29,35.27,-4750
27.0,30,35.37,-3250
27.5,3,43.4,750
27.5,6,41.68,-500
27.5,7,38.66,2000
27.5,8,35.12,5000
27.5,10,35.21,500
27.5,13,44.29,1750
27.5,16,43.61,-2750
27.5,17,35.03,4000
27.5,19,39.32,2500
27.5,23,44.05,-500
28.0,3,43.45,750
28.0,6,41.9,-500
28.0,7,38.53,2000
28.0,10,36.19,750
28.0,13,43.71,1750
28.0,16,43.42,-2750
28.0,19,39.39,2500
28.0,20,37.33,-3000
28.0,22,35.08,-3500
28.0,23,44.23,-500
28.5,1,35.12,-6000
28.5,3,42.98,750
28.5,6,39.98,-500
28.5,7,39.58,1750
28.5,9,35.18,0
28.5,12,35.92,5000
28.5,13,43.02,1750
28.5,16,43.34,-2750
28.5,19,38.78,2500
28.5,20,35.34,-3000
28.5,21,35.46,-1500
28.5,23,44.07,-500
28.5,24,35.22,5750
28.5,26,35.03,5500
28.5,29,35.14,3250
28.5,32,35.3,5750
29.0,2,35.29,-1500
29.0,3,43.56,750
29.0,6,42.25,-500
29.0,7,40.0,1750
29.0,9,35.38,2250
29.0,10,36.87,500
29.0,13,43.58,1750
29.0,15,35.71,1250
29.0,16,43.63,-2750
29.0,19,38.77,2500
29.0,23,44.35,-500
29.0,30,35.37,5500
29.0,32,35.48,-2750
29.5,1,35.51,3750
29.5,3,43.77,750
29.5,6,41.32,-500
29.5,7,38.89,1750
29.5,13,42.89,1750
29.5,16,42.68,-2750
29.5,19,37.91,2750
29.5,21,35.8,250
29.5,23,44.74,-500
30.0,3,42.97,750
30.0,4,35.4,-4500
30.0,6,42.56,-500
30.0,7,39.83,1750
30.0,12,35.35,-5500
30.0,13,42.6,1750
30.0,16,43.26,-2750
30.0,19,38.92,2500
30.0,20,35.59,1750
30.0,23,43.2,-500
30.0,25,35.57,-500
30.0,26,35.68,-500
30.0,30,35.52,-3250
30.0,32,35.48,1500
30.5,3,42.27,750
30.5,6,41.81,-500
30.5,7,36.95,2000
30.5,13,43.03,1750
30.5,16,44.05,-2750
30.5,19,38.68,2500
30.5,20,35.46,-3000
30.5,21,35.26,-2250
30.5,23,43.93,-500
31.0,3,42.89,750
31.0,6,41.43,-500
31.0,7,38.2,1750
31.0,9,36.51,1750
31.0,13,43.81,1750
31.0,16,42.81,-2750
31.0,19,39.47,2500
31.0,20,35.83,-3000
31.0,23,44.36,-500
31.0,30,35.55,-3250
31.0,31,35.01,3500
31.0,32,35.32,-4000
31.5,3,43.05,750
31.5,6,42.2,-500
31.5,7,40.6,1750
31.5,13,43.59,1750
31.5,16,43.02,-2750
31.5,19,38.67,2500
31.5,20,36.67,-3000
31.5,23,43.97,-500
31.5,25,35.41,-3000
31.5,28,36.38,-3000
31.5,30,35.94,-4250
32.0,3,43.16,750
32.0,6,41.1,-500
32.0,7,39.04,1750
32.0,11,35.28,5750
32.0,12,35.5,-5250
32.0,13,43.42,1750
32.0,16,42.97,-2750
32.0,18,35.39,-5750
32.0,19,39.01,2500
32.0,20,37.87,-3000
32.0,23,43.45,-500
32.0,31,35.61,-750
32.5,3,42.61,750
32.5,6,41.49,-500
32.5,7,38.96,1750
32.5,8,35.05,-500
32.5,12,35.29,-500
32.5,13,42.47,1750
32.5,16,43.43,-2750
32.5,19,40.72,2500
32.5,22,35.92,750
32.5,23,43.68,-500
32.5,27,36.17,1250
32.5,30,35.18,-3250
33.0,3,43.72,750
33.0,6,42.51,-500
33.0,7,39.47,1750
33.0,13,44.08,1750
33.0,16,42.85,-2750
33.0,19,38.06,2750
33.0,23,44.25,-500
33.0,24,35.36,750
33.0,30,36.14,-3250
33.0,31,35.04,4000
33.5,3,42.69,750
33.5,4,35.28,-5250
33.5,6,42.8,-500
33.5,7,38.1,1750
33.5,8,35.03,-4750
33.5,11,35.2,-3000
33.5,13,44.08,1750
33.5,14,35.43,-4500
33.5,16,43.3,-2750
33.5,19,36.81,2500
33.5,20,35.12,-3000
33.5,23,44.1,-500
33.5,28,35.24,-3250
34.0,2,35.4,2500
34.0,3,42.92,750
34.0,4,35.85,750
34.0,6,41.59,-500
34.0,7,39.13,1750
34.0,10,35.79,500
34.0,11,35.21,-3250
34.0,13,44.02,1750
34.0,16,42.74,-2750
34.0,19,37.92,2750
34.0,20,36.16,-3000
34.0,22,35.48,1750
34.0,23,43.67,-500
34.0,24,35.4,-1250
34.0,30,36.24,-3250
34.0,31,36.07,-3500
34.5,3,43.68,750
34.5,6,41.19,-500
34.5,7,37.23,1750
34.5,13,43.58,1750
34.5,16,43.73,-2750
34.5,19,40.51,2500
34.5,22,35.96,2500
34.5,23,43.43,-500
34.5,30,35.29,1500
35.0,3,41.35,750
35.0,6,40.98,-500
35.0,7,38.92,2000
35.0,13,43.38,1750
35.0,16,42.27,-2750
35.0,17,35.23,1500
35.0,19,38.8,2500
35.0,20,37.11,-3000
35.0,23,44.32,-500
35.5,3,44.08,750
35.5,6,41.97,-500
35.5,7,38.97,1750
35.5,11,35.16,-2250
35.5,13,43.15,1750
35.5,16,43.62,-2750
35.5,19,39.65,2500
35.5,20,35.45,-6000
35.5,23,44.54,-500
35.5,26,35.17,-1750
35.5,27,35.02,-6000
36.0,3,43.38,750
36.0,6,42.79,-500
36.0,7,38.76,1750
36.0,10,35.61,500
36.0,13,42.84,1750
36.0,14,35.16,4500
36.0,16,43.39,-2750
36.0,19,38.99,2750
36.0,20,37.85,-3000
36.0,23,44.19,-500
36.0,27,35.21,-3000
36.0,28,35.14,-1750
36.0,30,35.11,-3250
36.5,3,44.35,750
36.5,6,41.47,-500
36.5,7,39.15,1750
36.5,11,35.96,-6000
36.5,13,42.06,1750
36.5,16,42.63,-2750
36.5,18,35.31,-2250
36.5,19,39.12,2500
36.5,23,44.0,-500
36.5,26,35.27,250
36.5,27,35.07,-5500
37.0,3,43.5,750
37.0,6,41.8,-500
37.0,7,39.49,1750
37.0,10,35.39,2000
37.0,11,35.05,-4500
37.0,13,43.32,1750
37.0,16,43.66,-2750
37.0,19,39.9,2500
37.0,20,37.19,-3000
37.0,23,44.19,-500
37.0,24,35.13,-1000
37.0,26,35.59,-2250
37.0,28,35.88,-3750
37.0,30,35.27,-3250
37.0,32,35.88,-1000
37.5,3,43.37,750
37.5,6,42.28,-500
37.5,7,37.65,1750
37.5,13,43.97,1750
37.5,16,43.03,-2750
37.5,17,35.38,5500
37.5,19,38.59,2500
37.5,20,35.33,-3000
37.5,23,44.35,-500
37.5,24,35.45,-1250
37.5,27,35.83,750
37.5,28,35.39,2500
37.5,30,35.56,-3250
37.5,31,35.1,-4000
38.0,3,43.24,750
38.0,6,42.53,-500
38.0,7,35.04,1750
38.0,13,42.61,1750
38.0,16,43.26,-2750
38.0,19,38.17,2750
38.0,20,36.1,-3000
38.0,21,35.79,5750
38.0,23,44.05,-500
38.0,24,35.87,-3000
38.5,3,43.54,750
38.5,5,35.15,-4500
38.5,6,42.29,-500
38.5,7,36.34,1750
38.5,10,36.92,500
38.5,13,43.43,1750
38.5,14,35.09,-4250
38.5,16,43.78,-2750
38.5,18,35.17,3500
38.5,19,39.43,2500
38.5,20,36.51,-3000
38.5,23,43.98,-500
38.5,24,35.85,1750
38.5,25,35.56,5750
38.5,26,35.48,-6000
39.0,3,43.95,750
39.0,6,41.32,-500
39.0,7,38.45,2000
39.0,13,43.27,1750
39.0,16,43.03,-2750
39.0,19,38.16,2500
39.0,20,36.4,-3000
39.0,22,35.18,2750
39.0,23,45.06,-500
39.0,25,35.06,2750
39.5,3,44.54,750
39.5,6,41.09,-500
39.5,7,38.3,1750
39.5,10,35.21,-2250
39.5,11,35.38,3000
39.5,12,35.1,-1250
39.5,13,42.91,1750
39.5,14,35.24,500
39.5,16,42.92,-2750
39.5,18,35.64,4250
39.5,19,40.5,2500
39.5,20,37.8,-3000
39.5,23,43.85,-500
39.5,25,35.1,750
39.5,26,35.13,3000
39.5,27,35.41,-2750
39.5,31,35.75,-2500
40.0,3,42.31,750
40.0,4,35.43,-5500
40.0,6,41.47,-500
40.0,7,39.61,1750
40.0,10,35.97,-5250
40.0,13,41.73,1750
40.0,16,43.09,-2750
40.0,19,38.22,2500
40.0,20,35.26,-3000
40.0,23,44.53,-500
40.0,24,35.33,750
40.0,25,35.76,5750
40.5,3,43.51,750
40.5,6,41.79,-500
40.5,7,37.21,1750
40.5,13,42.99,1750
40.5,16,42.17,-2750
40.5,19,37.48,2500
40.5,23,43.29,-500
40.5,30,35.69,-3250
41.0,3,43.99,750
41.0,6,41.1,-500
41.0,7,38.62,1750
41.0,10,35.74,2500
41.0,13,42.9,1750
41.0,16,42.94,-2750
41.0,19,40.49,2500
41.0,20,36.26,-3000
41.0,23,43.71,-500
41.0,26,35.26,500
41.0,30,35.26,-4250
41.0,32,35.67,-2250
41.5,2,35.09,5750
41.5,3,43.13,750
41.5,6,41.5,-500
41.5,7,39.21,1750
41.5,8,35.27,500
41.5,9,35.75,4250
41.5,13,44.03,1750
41.5,15,35.09,5500
41.5,16,43.06,-2750
41.5,18,35.28,750
41.5,19,37.78,2500
41.5,23,43.71,-500
41.5,30,35.64,-3250
41.5,31,35.37,-1500
42.0,3,43.03,750
42.0,6,41.17,-500
42.0,7,37.08,2000
42.0,13,42.36,1750
42.0,14,35.05,-1250
42.0,16,43.3,-2750
42.0,17,35.64,-500
42.0,19,38.27,2500
42.0,23,43.3,-500
42.0,28,35.1,-2750
42.0,31,35.04,-5250
42.5,3,42.41,750
42.5,6,40.55,-500
42.5,7,36.31,1750
42.5,10,35.27,750
42.5,12,35.23,-3500
42.5,13,42.55,1750
42.5,16,43.94,-2750
42.5,19,40.24,2500
42.5,20,36.64,-3000
42.5,23,44.85,-500
42.5,24,35.07,-5000
42.5,30,35.7,-3250
43.0,3,42.66,750
43.0,4,35.03,-4500
43.0,6,41.05,-500
43.0,7,37.96,1750
43.0,9,35.53,-5500
43.0,13,43.05,1750
43.0,14,35.09,-250
43.0,16,42.7,-2750
43.0,19,37.78,2750
43.0,20,35.5,-1000
43.0,23,43.74,-500
43.0,24,35.33,-3250
43.0,25,35.07,1000
