Time,PRN,CN0_dBHz,Doppler
14.5,10,35.8,750
14.5,11,35.15,4500
14.5,13,43.89,1750
14.5,16,42.53,-2750
14.5,19,39.68,2500
14.5,23,42.81,-500
14.5,30,35.45,3250
14.5,31,35.19,-5000
15.0,3,42.54,750
15.0,5,36.28,-250
15.0,6,41.3,-500
15.0,7,40.27,1750
15.0,10,35.47,750
15.0,12,35.38,-2500
15.0,13,42.76,1750
15.0,14,35.05,-2250
15.0,16,42.56,-2750
15.0,19,38.86,2500
15.0,21,35.45,-3500
15.0,23,41.52,-250
15.0,30,35.52,1000
15.5,2,36.94,-1000
15.5,3,43.32,750
15.5,6,42.6,-500
15.5,7,38.3,1750
15.5,10,35.07,-4250
15.5,11,35.54,-5250
15.5,13,41.44,1750
15.5,16,42.74,-2750
15.5,19,39.63,2500
15.5,20,35.94,-3000
15.5,23,41.43,-250
15.5,24,35.18,750
15.5,26,35.48,-1250
16.0,2,35.73,-4750
16.0,3,43.87,750
16.0,4,35.74,4750
16.0,6,40.84,-500
16.0,7,40.56,1750
16.0,10,35.27,1750
16.0,13,42.61,1750
16.0,16,41.79,-2750
16.0,18,35.18,0
16.0,19,38.24,2750
16.0,23,42.74,-250
16.0,29,35.27,-4000
16.0,30,35.48,-3250
16.5,3,43.51,750
16.5,6,42.5,-500
16.5,7,40.73,1750
16.5,10,35.22,-3500
16.5,13,43.53,1750
16.5,15,35.42,0
16.5,16,42.88,-2750
16.5,19,36.27,2750
16.5,21,35.25,1500
16.5,23,42.16,-250
16.5,27,35.52,1000
17.0,3,43.6,750
17.0,6,41.63,-500
17.0,7,39.57,1750
17.0,10,36.68,500
17.0,13,41.28,1750
17.0,15,35.43,-3250
17.0,16,42.46,-2750
17.0,18,35.02,-3500
17.0,19,38.75,2500
17.0,20,35.08,2000
17.0,23,44.26,-500
17.0,30,36.39,-3250
17.5,3,43.06,750
17.5,6,41.5,-500
17.5,7,40.54,1750
17.5,10,35.01,1000
17.5,13,42.68,1750
17.5,15,35.15,1000
17.5,16,43.05,-2750
17.5,19,39.02,2750
17.5,20,36.22,-3000
17.5,23,44.15,-500
17.5,24,35.18,5250
17.5,28,35.27,-4250
17.5,30,35.08,-3250
18.0,3,42.62,750
18.0,6,42.79,-500
18.0,7,39.0,2000
18.0,13,40.69,1750
18.0,16,43.46,-2750
18.0,19,39.74,2500
18.0,20,35.7,-3000
18.0,22,35.01,-500
18.0,23,41.66,-250
18.0,24,35.24,-2750
18.0,25,35.02,3000
18.0,31,35.08,-2250
18.5,3,43.15,750
18.5,6,42.45,-500
18.5,7,40.26,1750
18.5,10,37.14,750
18.5,13,43.07,1750
18.5,16,42.85,-2750
18.5,17,35.15,500
18.5,19,38.12,2750
18.5,20,35.79,-3000
18.5,23,43.62,-500
18.5,27,35.35,5000
18.5,32,35.46,250
19.0,3,42.18,750
19.0,6,42.8,-500
19.0,7,39.69,1750
19.0,10,35.09,-3000
19.0,11,35.26,2000
19.0,12,35.9,1500
19.0,13,41.49,1750
19.0,16,42.48,-2750
19.0,19,38.99,2500
19.0,20,35.63,-3000
19.0,23,41.59,-250
19.0,28,35.08,-1500
19.0,30,35.03,-5750
19.5,3,44.65,750
19.5,4,35.02,5750
19.5,6,42.58,-500
19.5,7,37.38,1750
19.5,8,35.19,750
19.5,13,42.58,1750
19.5,15,35.0,-6000
19.5,16,42.34,-2750
19.5,17,35.55,2500
19.5,18,35.33,1750
19.5,19,38.78,2500
19.5,21,35.2,-2750
19.5,22,35.51,-5250
19.5,23,44.01,-500
19.5,25,35.23,-4250
20.0,3,43.23,750
20.0,5,35.59,5250
20.0,6,41.99,-500
20.0,7,38.13,1750
20.0,10,35.13,500
20.0,13,43.15,1750
20.0,15,35.21,-4750
20.0,16,42.44,-2750
20.0,18,35.19,-4000
20.0,19,38.01,2750
20.0,23,40.79,-250
20.0,30,36.25,-3250
20.5,1,36.02,4250
20.5,2,35.28,5000
20.5,3,41.87,750
20.5,6,41.2,-500
20.5,7,39.6,1750
20.5,13,41.77,1750
20.5,16,43.51,-2750
20.5,19,38.57,2500
20.5,20,37.41,-3000
20.5,23,45.16,-500
20.5,29,35.15,-1500
20.5,30,35.41,-3250
21.0,1,35.09,-3250
21.0,2,35.93,-5250
21.0,3,44.89,750
21.0,6,40.63,-500
21.0,7,37.71,1750
21.0,9,35.09,-250
21.0,13,43.26,1750
21.0,16,42.69,-2750
21.0,19,38.41,2500
21.0,21,35.11,-500
21.0,23,45.28,-500
21.0,27,35.15,-4000
21.0,31,35.31,5000
21.5,2,35.04,3000
21.5,3,41.62,750
21.5,6,41.91,-500
21.5,7,39.33,1750
21.5,8,35.19,-3000
21.5,10,35.32,750
21.5,13,43.22,1750
21.5,15,35.18,4750
21.5,16,41.94,-2750
21.5,19,38.42,2500
21.5,21,36.15,5500
21.5,23,44.17,-500
21.5,32,35.33,-3000
22.0,3,42.64,750
22.0,6,42.34,-500
22.0,7,37.62,1750
22.0,10,35.11,3750
22.0,11,35.4,500
22.0,13,43.91,1750
22.0,16,43.21,-2750
22.0,19,39.38,2500
22.0,20,35.32,-6000
22.0,23,40.79,-250
22.0,26,35.41,250
22.0,28,35.48,-5750
22.5,3,44.19,750
22.5,6,42.08,-500
22.5,7,39.26,1750
22.5,8,35.1,1750
22.5,13,43.71,1750
22.5,16,42.96,-2750
22.5,19,38.9,2500
22.5,21,35.09,250
22.5,23,43.63,-500
22.5,27,35.13,-500
22.5,28,35.04,3750
22.5,32,35.34,4750
23.0,3,43.0,750
23.0,6,41.43,-500
23.0,7,37.3,1750
23.0,12,35.71,-1500
23.0,13,43.13,1750
23.0,16,43.13,-2750
23.0,19,40.39,2500
23.0,21,36.0,-3500
23.0,23,44.13,-500
23.0,24,35.22,-3750
23.5,3,43.36,750
23.5,6,42.49,-500
23.5,7,39.26,1750
23.5,12,35.38,1750
23.5,13,44.35,1750
23.5,14,35.1,5500
23.5,16,43.53,-2750
23.5,19,39.31,2500
23.5,23,44.43,-500
23.5,28,35.64,5750
24.0,3,43.39,750
24.0,6,41.31,-500
24.0,7,38.53,1750
24.0,9,35.54,3500
24.0,10,35.83,500
24.0,13,42.58,1750
24.0,16,42.56,-2750
24.0,19,40.03,2500
24.0,20,35.07,-3750
24.0,22,35.33,4750
24.0,23,42.07,-250
24.5,3,44.3,750
24.5,4,36.11,5000
24.5,6,41.83,-500
24.5,7,38.37,1750
24.5,10,35.2,2750
24.5,13,43.68,1750
24.5,16,43.1,-2750
24.5,18,35.7,-5000
24.5,19,39.61,2500
24.5,22,35.01,5750
24.5,23,43.97,-500
24.5,30,36.0,-3250
25.0,3,42.84,750
25.0,4,35.22,500
25.0,6,41.29,-500
25.0,7,37.48,1750
25.0,9,35.87,-3250
25.0,10,35.26,750
25.0,12,35.15,750
25.0,13,42.94,1750
25.0,16,43.66,-2750
25.0,17,35.52,-3250
25.0,18,35.3,750
25.0,19,38.75,2750
25.0,20,35.33,-3000
25.0,23,42.25,-250
25.5,3,43.16,750
25.5,6,41.33,-500
25.5,7,38.84,1750
25.5,11,35.06,2750
25.5,13,42.88,1750
25.5,16,42.69,-2750
25.5,19,36.63,2500
25.5,22,35.17,-4750
25.5,23,44.49,-500
25.5,29,35.06,5500
26.0,3,44.13,750
26.0,6,42.6,-500
26.0,7,39.28,1750
26.0,11,35.1,2500
26.0,13,41.73,1750
26.0,16,43.45,-2750
26.0,19,39.34,2500
26.0,20,35.8,5750
26.0,23,42.5,-250
26.0,25,35.16,-3000
26.0,29,35.16,-750
26.0,32,35.56,2000
26.5,2,35.01,-250
26.5,3,43.16,750
26.5,6,41.38,-500
26.5,7,37.87,1750
26.5,13,42.83,1750
26.5,16,43.01,-2750
26.5,19,38.8,2750
26.5,23,43.35,-250
27.0,3,43.13,750
27.0,6,42.74,-500
27.0,7,37.71,1750
27.0,10,37.15,500
27.0,12,35.27,-1000
27.0,13,43.82,1750
27.0,14,35.38,-3500
27.0,16,43.99,-2750
27.0,18,35.78,4000
27.0,19,38.69,2500
27.0,21,35.37,1000
27.0,23,42.11,-250
27.0,30,35.66,-3250
27.0,32,35.3,5500
27.5,3,43.16,750
27.5,5,35.11,-2250
27.5,6,42.19,-500
27.5,7,38.89,1750
27.5,10,36.54,750
27.5,13,41.62,1750
27.5,16,43.56,-2750
27.5,19,39.33,2500
27.5,20,36.65,-3000
27.5,23,42.6,-250
27.5,30,35.22,-3250
28.0,1,35.12,2000
28.0,2,35.16,5750
28.0,3,43.56,750
28.0,6,41.64,-500
28.0,7,38.28,2000
28.0,9,35.11,-1250
28.0,13,42.83,1750
28.0,16,42.61,-2750
28.0,18,35.31,-250
28.0,19,39.57,2500
28.0,20,35.36,-1750
28.0,23,44.08,-500
28.0,24,35.01,-1500
28.0,29,35.59,-250
28.0,32,35.11,-5000
28.5,3,43.39,750
28.5,6,42.29,-500
28.5,7,40.48,1750
28.5,9,35.43,4000
28.5,10,35.09,-4000
28.5,13,42.72,1750
28.5,16,43.07,-2750
28.5,17,35.13,3500
28.5,19,38.54,2500
28.5,21,35.3,250
28.5,23,43.54,-500
28.5,28,35.5,-1250
29.0,3,43.7,750
29.0,6,41.71,-500
29.0,7,40.3,1750
29.0,13,43.3,1750
29.0,16,42.81,-2750
29.0,19,39.54,2500
29.0,21,35.43,500
29.0,22,35.18,-5000
29.0,23,44.28,-500
29.0,24,35.45,3750
29.0,28,35.35,-4500
29.0,29,35.13,0
29.0,32,35.75,-4250
29.5,3,43.09,750
29.5,6,42.2,-500
29.5,7,38.57,1750
29.5,12,35.74,-500
29.5,13,43.34,1750
29.5,16,43.35,-2750
29.5,17,35.29,-2000
29.5,19,39.26,2500
29.5,20,35.81,-3000
29.5,22,35.04,-6000
29.5,23,44.35,-500
29.5,28,35.02,-4250
30.0,3,44.63,750
30.0,6,41.68,-500
30.0,7,37.58,1750
30.0,10,35.65,-4000
30.0,13,42.54,1750
30.0,16,42.55,-2750
30.0,19,37.62,2500
30.0,20,36.44,-3000
30.0,23,40.71,-250
30.5,3,43.97,750
30.5,6,41.11,-500
30.5,7,38.25,1750
30.5,9,35.14,5500
30.5,12,35.17,-3000
30.5,13,44.34,1750
30.5,15,35.21,2500
30.5,16,44.03,-2750
30.5,18,35.03,-2500
30.5,19,40.11,2500
30.5,23,43.77,-500
30.5,24,35.12,5000
31.0,2,35.74,4000
31.0,3,42.48,750
31.0,4,35.49,-1250
31.0,6,41.64,-500
31.0,7,38.31,1750
31.0,9,35.89,-5250
31.0,13,42.16,1750
31.0,16,42.89,-2750
31.0,17,36.14,1000
31.0,19,40.18,2500
31.0,21,35.28,-4250
31.0,23,43.47,-500
31.0,31,35.34,-1500
31.5,3,43.47,750
31.5,4,35.13,0
31.5,6,41.67,-500
31.5,7,38.94,1750
31.5,13,42.72,1750
31.5,16,42.65,-2750
31.5,19,38.82,2500
31.5,20,37.62,-3000
31.5,23,43.82,-500
31.5,24,35.41,-5250
31.5,26,35.23,5750
31.5,30,35.04,750
31.5,32,36.11,1750
32.0,2,35.39,4750
32.0,3,42.17,750
32.0,6,41.61,-500
32.0,7,37.94,1750
32.0,9,35.18,-4250
32.0,13,42.72,1750
32.0,16,42.5,-2750
32.0,19,38.52,2500
32.0,20,37.78,-3000
32.0,23,42.86,-250
32.0,29,35.67,-3750
32.5,3,42.9,750
32.5,6,41.67,-500
32.5,7,38.58,1750
32.5,13,42.92,1750
32.5,16,43.1,-2750
32.5,19,39.71,2500
32.5,20,36.69,-3000
32.5,23,43.92,-500
32.5,25,35.24,1750
32.5,29,35.2,3750
33.0,1,35.34,5750
33.0,2,35.3,-750
33.0,3,43.32,750
33.0,4,35.42,4000
33.0,6,41.36,-500
33.0,7,38.75,1750
33.0,8,35.17,-4000
33.0,10,35.97,1750
33.0,11,35.5,-4750
33.0,13,43.47,1750
33.0,15,35.15,1750
33.0,16,43.68,-2750
33.0,19,37.01,2500
33.0,22,35.4,-250
33.0,23,43.04,-500
33.0,24,35.91,3250
33.0,25,35.5,-4500
33.0,26,35.12,-4500
33.0,27,35.44,2750
33.0,30,36.95,-3250
33.5,3,43.32,750
33.5,5,35.61,2250
33.5,6,41.58,-500
33.5,7,39.57,1750
33.5,10,35.43,750
33.5,13,42.63,1750
33.5,16,43.78,-2750
33.5,18,35.33,-4750
33.5,19,37.87,2500
33.5,20,36.22,-3000
33.5,23,40.74,-250
33.5,30,35.86,-3250
33.5,32,35.0,-1500
34.0,1,35.51,250
34.0,3,43.05,750
34.0,6,42.24,-500
34.0,7,36.18,1750
34.0,13,43.04,1750
34.0,14,35.27,4750
34.0,16,42.17,-2750
34.0,19,39.85,2500
34.0,20,38.52,-3000
34.0,23,44.35,-500
34.0,28,35.1,-1750
34.5,3,43.35,750
34.5,5,35.23,-1750
34.5,6,41.78,-500
34.5,7,35.62,1750
34.5,10,35.01,750
34.5,13,43.24,1750
34.5,15,35.09,500
34.5,16,43.42,-2750
34.5,18,35.02,-500
34.5,19,39.55,2500
34.5,20,35.99,-3000
34.5,23,41.44,-250
34.5,26,35.12,-3000
35.0,3,42.22,750
35.0,6,41.71,-500
35.0,7,39.19,1750
35.0,13,43.05,1750
35.0,16,42.97,-2750
35.0,19,39.59,2500
35.0,20,35.96,-3000
35.0,23,44.14,-500
35.0,30,35.09,-5250
35.5,3,43.42,750
35.5,4,35.28,-5000
35.5,6,43.05,-500
35.5,7,39.3,1750
35.5,12,35.22,5750
35.5,13,41.62,1750
35.5,16,41.82,-2750
35.5,17,35.17,4000
35.5,19,38.96,2500
35.5,20,35.57,-3000
35.5,21,35.21,1750
35.5,22,35.05,-1500
35.5,23,40.08,-250
35.5,26,35.62,-5500
35.5,30,35.74,-3250
36.0,3,43.65,750
36.0,6,40.37,-500
36.0,7,38.66,1750
36.0,9,35.5,2000
36.0,10,35.11,500
36.0,13,41.93,1750
36.0,16,43.59,-2750
36.0,19,38.87,2750
36.0,20,35.13,-6000
36.0,21,35.33,5500
36.0,22,35.49,3750
36.0,23,40.14,-250
36.0,29,36.34,4750
36.0,31,35.12,5000
36.5,3,43.75,750
36.5,6,41.94,-500
36.5,7,38.28,1750
36.5,8,35.49,1250
36.5,11,35.62,750
36.5,13,42.45,1750
36.5,16,42.67,-2750
36.5,19,38.77,2500
36.5,20,36.46,-3000
36.5,23,44.19,-500
36.5,31,35.14,-1500
37.0,3,43.84,750
37.0,6,40.93,-500
37.0,7,39.26,1750
37.0,8,35.03,-5250
37.0,13,43.33,1750
37.0,16,42.98,-2750
37.0,19,38.86,2500
37.0,20,38.07,-3000
37.0,23,40.62,-250
37.0,30,35.25,-3250
37.5,3,42.46,750
37.5,6,41.31,-500
37.5,7,38.96,1750
37.5,13,43.57,1750
37.5,16,42.8,-2750
37.5,19,40.4,2500
37.5,20,35.02,0
37.5,23,42.01,-250
37.5,24,35.79,2250
38.0,3,43.96,750
38.0,5,35.15,5000
38.0,6,43.8,-500
38.0,7,38.62,1750
38.0,8,35.11,-1250
38.0,13,42.47,1750
38.0,16,42.66,-2750
38.0,18,35.4,250
38.0,19,38.23,2750
38.0,23,41.98,-250
38.0,25,35.04,-5500
38.5,3,43.28,750
38.5,6,41.7,-500
38.5,7,37.14,1750
38.5,8,35.36,-3250
38.5,13,42.64,1750
38.5,16,42.19,-2750
38.5,17,35.12,-1250
38.5,19,38.12,2750
38.5,20,35.11,-2750
38.5,23,44.46,-500
38.5,25,35.2,-4750
38.5,27,35.02,-5500
38.5,32,35.32,-4500
39.0,3,42.61,750
39.0,6,42.31,-500
39.0,7,38.44,1750
39.0,13,42.24,1750
39.0,14,35.49,-4250
39.0,16,43.55,-2750
39.0,19,37.62,2500
39.0,20,35.18,-3000
39.0,23,44.39,-500
39.0,29,35.38,-250
39.5,1,35.82,4250
39.5,3,43.57,750
39.5,6,43.66,-500
39.5,7,38.25,2000
39.5,10,35.74,-3250
39.5,12,35.09,-1000
39.5,13,42.26,1750
39.5,15,35.1,-5500
39.5,16,43.92,-2750
39.5,17,35.06,-2000
39.5,19,38.81,2750
39.5,20,35.93,-3000
39.5,22,35.43,-3000
39.5,23,41.28,-250
39.5,24,35.49,-4500
39.5,29,35.75,-1750
39.5,30,35.28,-2000
40.0,3,44.14,750
40.0,4,35.13,750
40.0,6,41.18,-500
40.0,7,38.29,1750
40.0,12,35.77,-500
40.0,13,41.75,1750
40.0,16,42.94,-2750
40.0,17,35.4,4750
40.0,19,38.29,2500
40.0,20,35.95,-3000
40.0,23,44.4,-500
40.0,26,35.32,5500
40.0,31,35.54,2500
40.0,32,35.15,-4500
40.5,3,43.23,750
40.5,4,35.51,-4750
40.5,6,42.47,-500
40.5,7,40.9,1750
40.5,8,35.06,-4000
40.5,13,42.3,1750
40.5,15,35.18,4500
40.5,16,43.17,-2750
40.5,17,35.37,-4000
40.5,19,40.39,2500
40.5,23,44.13,-500
40.5,31,35.38,-250
41.0,2,35.3,-3250
41.0,3,42.85,750
41.0,6,41.39,-500
41.0,7,38.8,1750
41.0,13,42.4,1750
41.0,15,35.13,2750
41.0,16,43.33,-2750
41.0,19,39.95,2500
41.0,22,35.41,-4750
41.0,23,44.15,-500
41.0,25,35.71,750
41.5,2,35.06,4000
41.5,3,43.49,750
41.5,6,42.32,-500
41.5,7,39.29,1750
41.5,13,43.72,1750
41.5,16,43.45,-2750
41.5,19,38.46,2750
41.5,23,44.38,-500
41.5,24,35.15,-4250
41.5,25,35.14,3500
41.5,26,35.01,-2750
42.0,3,42.63,750
42.0,6,41.66,-500
42.0,7,37.23,1750
42.0,10,35.6,500
42.0,13,41.58,1750
42.0,16,42.41,-2750
42.0,19,40.98,2500
42.0,23,40.7,-250
42.0,24,35.27,-2500
42.0,25,35.28,5250
42.0,32,36.22,1750
42.5,3,42.92,750
42.5,6,42.99,-500
42.5,7,38.74,1750
42.5,12,35.27,-5250
42.5,13,43.26,1750
42.5,15,35.44,2500
42.5,16,42.95,-2750
42.5,19,39.06,2500
42.5,23,44.76,-500
42.5,26,35.4,750
42.5,28,35.06,-6000
42.5,30,35.85,-3250
43.0,3,43.76,750
43.0,4,35.71,-1250
43.0,6,40.65,-500
43.0,7,37.74,1750
43.0,9,35.25,2250
43.0,12,35.07,5750
43.0,13,42.31,1750
43.0,16,42.54,-2750
