Time,PRN,CN0_dBHz,Doppler
5.5,7,39.19,1750
5.5,13,41.52,1750
5.5,16,40.9,-3000
5.5,17,35.52,1250
5.5,19,38.4,2750
5.5,20,38.16,-3000
5.5,22,35.21,-250
5.5,23,43.55,-500
5.5,24,36.24,2250
5.5,30,35.83,-3250
6.0,3,42.57,750
6.0,7,39.49,1750
6.0,10,35.37,750
6.0,13,42.26,1750
6.0,16,40.72,-2750
6.0,19,37.69,2500
6.0,22,35.14,3250
6.0,23,43.94,-500
6.0,28,35.33,-4750
6.0,30,35.02,-3250
6.5,3,43.78,750
6.5,4,35.55,0
6.5,6,39.06,-750
6.5,7,40.19,1750
6.5,11,35.57,0
6.5,13,42.28,1750
6.5,16,38.8,-3000
6.5,19,39.27,2500
6.5,20,36.61,-3000
6.5,23,42.66,-500
6.5,25,35.09,2500
7.0,3,42.49,750
7.0,6,42.51,-500
7.0,7,39.54,2000
7.0,13,42.39,1750
7.0,16,41.87,-2750
7.0,19,39.53,2750
7.0,20,37.58,-3000
7.0,22,35.56,-2750
7.0,23,44.13,-500
7.0,25,35.05,-6000
7.5,3,43.04,750
7.5,6,36.56,-500
7.5,7,38.3,1750
7.5,10,36.17,750
7.5,13,42.72,1750
7.5,16,40.47,-3000
7.5,19,38.82,2500
7.5,20,37.44,-3000
7.5,21,35.56,1500
7.5,23,44.03,-500
7.5,24,35.42,-5500
8.0,3,42.55,750
8.0,6,42.06,-500
8.0,7,39.9,1750
8.0,9,35.38,2750
8.0,10,35.04,750
8.0,11,35.26,-2000
8.0,13,42.57,1750
8.0,16,43.48,-2750
8.0,19,38.08,2500
8.0,23,44.1,-500
8.0,30,35.15,-1000
8.5,3,43.4,750
8.5,6,40.91,-500
8.5,7,38.59,1750
8.5,10,35.9,-4250
8.5,13,42.0,1750
8.5,16,39.59,-2750
8.5,19,40.18,2750
8.5,20,37.32,-3000
8.5,23,44.34,-500
8.5,26,35.23,-4250
9.0,3,43.73,750
9.0,4,35.01,-500
9.0,6,41.36,-500
9.0,7,38.78,1750
9.0,10,36.28,750
9.0,13,42.96,1750
9.0,16,43.02,-2750
9.0,17,35.45,-3500
9.0,19,40.54,2500
9.0,20,37.02,-3000
9.0,23,43.37,-500
9.5,1,35.3,-1250
9.5,3,43.86,750
9.5,6,38.09,-750
9.5,7,39.68,1750
9.5,8,35.05,-500
9.5,11,35.16,5750
9.5,13,42.27,1750
9.5,15,35.02,3500
9.5,16,38.7,-2500
9.5,19,37.07,2750
9.5,20,38.08,-3000
9.5,21,35.03,-2500
9.5,23,44.28,-500
9.5,29,35.58,-6000
9.5,30,35.24,-1500
9.5,31,35.41,2750
10.0,3,44.62,750
10.0,4,35.23,-1000
10.0,5,35.38,-4250
10.0,6,35.5,-250
10.0,7,40.4,1750
10.0,9,35.31,5750
10.0,10,36.58,750
10.0,12,35.08,3750
10.0,13,42.64,1750
10.0,14,35.13,1750
10.0,16,39.12,-3000
10.0,19,38.3,2500
10.0,20,37.95,-3000
10.0,23,43.83,-500
10.0,28,35.4,-1000
10.0,29,35.59,2250
10.5,3,41.75,750
10.5,6,35.98,-500
10.5,7,39.39,1750
10.5,9,35.15,500
10.5,13,42.85,1750
10.5,16,38.44,-3000
10.5,19,37.96,2750
10.5,20,37.04,-3000
10.5,23,44.46,-500
11.0,3,43.55,750
11.0,6,43.25,-500
11.0,7,40.32,1750
11.0,8,35.69,2750
11.0,10,35.97,750
11.0,13,41.85,1750
11.0,16,43.17,-2750
11.0,19,39.01,2500
11.0,20,35.47,-3000
11.0,23,43.95,-500
11.0,24,35.25,-5250
11.0,27,35.02,5750
11.5,3,43.25,750
11.5,6,37.61,-250
11.5,7,38.81,1750
11.5,13,42.82,1750
11.5,16,39.8,-3000
11.5,17,35.19,-3250
11.5,19,38.55,2750
11.5,23,43.25,-500
11.5,27,35.3,250
12.0,3,43.6,750
12.0,6,39.04,-750
12.0,7,40.49,1750
12.0,10,37.25,750
12.0,12,35.34,-3500
12.0,13,42.26,1750
12.0,16,39.26,-3000
12.0,17,35.58,5750
12.0,19,40.5,2750
12.0,20,35.73,-3000
12.0,21,35.18,3000
12.0,22,35.23,1750
12.0,23,43.82,-500
12.0,26,35.12,500
12.0,27,35.76,-2000
12.0,30,36.1,-3250
12.0,32,35.51,500
12.5,2,35.37,-5000
12.5,3,42.92,750
12.5,6,38.76,-750
12.5,7,37.73,1750
12.5,12,35.07,3500
12.5,13,42.18,1750
12.5,16,40.06,-3000
12.5,17,35.75,-1750
12.5,18,35.15,2000
12.5,19,39.52,2500
12.5,22,35.11,-250
12.5,23,44.01,-500
12.5,30,35.13,-3250
13.0,2,35.13,-500
13.0,3,43.42,750
13.0,6,43.02,-500
13.0,7,39.14,1750
13.0,10,35.27,750
13.0,13,42.57,1750
13.0,16,42.39,-2750
13.0,19,41.19,2500
13.0,20,36.0,-3000
13.0,23,43.74,-500
13.0,30,35.07,2000
13.5,3,43.24,750
13.5,6,38.43,-750
13.5,7,40.29,1750
13.5,10,35.41,1750
13.5,13,42.52,1750
13.5,14,35.02,250
13.5,16,38.1,-3000
13.5,19,39.14,2750
13.5,20,35.2,4000
13.5,23,44.35,-500
13.5,24,35.09,5000
13.5,26,35.04,0
13.5,29,35.06,-250
14.0,3,43.76,750
14.0,4,35.03,-2500
14.0,6,41.12,-500
14.0,7,40.08,1750
14.0,9,35.47,5750
14.0,13,42.2,1750
14.0,16,41.5,-2750
14.0,19,39.84,2750
14.0,20,35.15,-3000
14.0,23,43.47,-500
14.0,30,35.15,-3250
14.5,3,43.45,750
14.5,6,40.33,-500
14.5,7,40.84,1750
14.5,9,35.05,-4500
14.5,10,36.38,750
14.5,13,42.51,1750
14.5,14,35.57,-2750
14.5,16,43.23,-2750
14.5,17,35.06,1750
14.5,19,37.93,2750
14.5,20,36.11,-3000
14.5,23,43.45,-500
15.0,1,35.61,5500
15.0,3,42.83,750
15.0,5,35.21,5500
15.0,6,41.88,-500
15.0,7,39.5,1750
15.0,10,35.58,750
15.0,13,42.58,1750
15.0,16,41.79,-2750
15.0,19,39.35,2750
15.0,20,35.66,-3000
15.0,23,44.3,-500
15.5,3,43.01,750
15.5,4,35.38,3500
15.5,6,38.51,-750
15.5,7,39.75,1750
15.5,13,42.94,1750
15.5,16,38.46,-3000
15.5,19,38.57,2750
15.5,20,35.39,-3000
15.5,23,43.71,-500
15.5,24,35.28,-5500
16.0,3,43.51,750
16.0,6,40.55,-500
16.0,7,39.57,1750
16.0,10,35.92,-1250
16.0,13,42.78,1750
16.0,16,43.17,-2750
16.0,19,39.71,2500
16.0,20,36.86,-3000
16.0,23,44.4,-500
16.0,28,35.95,0
16.5,3,42.92,750
16.5,6,38.2,-750
16.5,7,40.41,1750
16.5,11,35.03,2000
16.5,13,43.03,1750
16.5,16,39.29,-3000
16.5,19,38.01,2750
16.5,20,36.14,-3000
16.5,21,35.07,1750
16.5,22,35.17,-6000
16.5,23,44.23,-500
16.5,27,35.17,-500
16.5,31,35.1,-6000
17.0,3,42.45,750
17.0,5,35.91,-500
17.0,6,38.18,-750
17.0,7,37.18,1750
17.0,8,35.03,3750
17.0,9,35.25,-6000
17.0,10,36.86,500
17.0,13,43.66,1750
17.0,16,40.01,-3000
17.0,19,38.87,2750
17.0,20,36.75,-3000
17.0,22,35.33,-2500
17.0,23,44.64,-500
17.5,2,36.1,-750
17.5,3,42.53,750
17.5,5,35.17,-3500
17.5,6,41.37,-500
17.5,7,39.99,1750
17.5,10,36.98,750
17.5,13,43.08,1750
17.5,16,42.46,-2750
17.5,19,38.42,2500
17.5,23,43.74,-500
17.5,26,35.02,500
17.5,28,35.17,5000
17.5,30,36.29,-3250
18.0,3,42.67,750
18.0,4,35.1,1750
18.0,6,41.74,-500
18.0,7,39.66,1750
18.0,9,35.35,3750
18.0,10,35.36,-4500
18.0,13,43.33,1750
18.0,16,42.09,-2750
18.0,18,35.16,4750
18.0,19,39.4,2750
18.0,23,43.97,-500
18.5,3,42.28,750
18.5,6,38.41,-750
18.5,7,38.93,1750
18.5,13,43.46,1750
18.5,16,40.8,-3000
18.5,18,35.09,-500
18.5,19,38.7,2750
18.5,20,35.49,-3000
18.5,23,42.82,-500
18.5,28,35.26,-3500
18.5,29,35.19,1750
18.5,32,36.1,4750
19.0,3,42.84,750
19.0,6,41.4,-500
19.0,7,39.87,1750
19.0,11,35.71,-2500
19.0,13,42.42,1750
19.0,16,42.93,-2750
19.0,17,35.01,-1000
19.0,19,39.4,2750
19.0,23,43.46,-500
19.0,24,36.07,-5250
19.5,3,42.68,750
19.5,6,42.45,-500
19.5,7,39.42,1750
19.5,12,35.4,-2250
19.5,13,42.75,1750
19.5,16,42.87,-2750
19.5,19,37.18,2750
19.5,23,44.31,-500
19.5,24,35.04,-1000
19.5,29,35.12,-2000
20.0,3,43.67,750
20.0,6,41.25,-500
20.0,7,37.68,1750
20.0,13,43.31,1750
20.0,14,36.41,250
20.0,16,42.78,-2750
20.0,19,38.08,2750
20.0,20,35.44,-3000
20.0,23,44.96,-500
20.0,25,35.37,1750
20.0,28,35.48,-2250
20.0,29,35.11,-5000
20.0,30,35.06,-3250
20.5,3,43.11,750
20.5,6,41.07,-500
20.5,7,38.67,1750
20.5,10,36.08,4750
20.5,13,43.01,1750
20.5,16,42.67,-2750
20.5,17,35.02,-3000
20.5,18,35.58,4250
20.5,19,39.42,2500
20.5,20,35.69,1250
20.5,22,35.18,2250
20.5,23,43.82,-500
20.5,32,35.51,-1000
21.0,3,43.76,750
21.0,6,37.34,-750
21.0,7,38.52,1750
21.0,11,35.13,2000
21.0,13,43.3,1750
21.0,16,38.58,-3000
21.0,17,35.09,-2000
21.0,19,37.87,2750
21.0,20,36.87,-3000
21.0,23,43.72,-500
21.0,25,35.24,2750
21.5,3,43.24,750
21.5,5,35.79,4250
21.5,6,39.7,-750
21.5,7,39.5,1750
21.5,9,35.04,-2250
21.5,13,44.06,1750
21.5,16,40.01,-3000
21.5,18,35.04,-2000
21.5,19,37.42,2500
21.5,22,35.56,0
21.5,23,43.97,-500
21.5,29,35.57,3500
21.5,31,35.49,-250
21.5,32,35.7,-5500
22.0,3,42.36,750
22.0,6,38.03,-750
22.0,7,38.07,1750
22.0,10,35.57,750
22.0,12,35.12,-1000
22.0,13,43.74,1750
22.0,16,38.93,-3000
22.0,18,35.29,-3000
22.0,19,38.32,2750
22.0,20,35.05,-3000
22.0,23,44.59,-500
22.0,27,35.16,-5250
22.0,30,36.95,-3250
22.5,2,35.1,-4000
22.5,3,43.57,750
22.5,6,39.29,-750
22.5,7,40.38,1750
22.5,13,42.12,1750
22.5,16,40.14,-3000
22.5,17,35.08,-5000
22.5,19,38.99,2500
22.5,23,44.04,-500
22.5,28,35.73,750
22.5,30,36.68,-3250
23.0,3,43.73,750
23.0,4,35.43,-5000
23.0,6,39.01,-750
23.0,7,40.76,1750
23.0,11,35.24,3000
23.0,12,35.43,-2750
23.0,13,44.06,1750
23.0,14,35.02,-4250
23.0,16,40.54,-3000
23.0,19,39.3,2750
23.0,20,36.09,-3000
23.0,23,43.37,-500
23.0,27,35.17,-4000
23.5,3,43.0,750
23.5,6,42.31,-500
23.5,7,38.98,1750
23.5,9,35.43,4500
23.5,10,36.14,500
23.5,11,35.23,3500
23.5,13,43.08,1750
23.5,16,43.94,-2750
23.5,18,35.14,4500
23.5,19,39.59,2500
23.5,21,35.69,-5000
23.5,23,44.6,-500
23.5,31,35.47,-5250
24.0,1,35.14,1750
24.0,3,43.46,750
24.0,6,42.97,-500
24.0,7,38.65,1750
24.0,9,35.07,-5750
24.0,13,43.01,1750
24.0,16,43.29,-2750
24.0,19,37.01,2750
24.0,20,36.9,-3000
24.0,23,44.38,-500
24.0,30,36.27,-3250
24.5,3,42.98,750
24.5,6,40.46,-750
24.5,7,39.48,1750
24.5,10,35.6,1500
24.5,11,35.06,5500
24.5,12,35.05,-3750
24.5,13,42.39,1750
24.5,16,40.05,-3000
24.5,17,35.03,1000
24.5,18,35.01,-5750
24.5,19,39.44,2500
24.5,23,44.88,-500
24.5,32,35.09,5500
25.0,2,35.44,-4250
25.0,3,43.58,750
25.0,6,40.18,-500
25.0,7,38.21,1750
25.0,13,41.34,1750
25.0,16,43.87,-2750
25.0,17,35.05,-1750
25.0,19,39.06,2500
25.0,23,43.96,-500
25.0,24,35.19,2750
25.0,25,35.47,5000
25.0,32,35.38,2750
25.5,3,43.39,750
25.5,5,35.02,-5500
25.5,6,38.21,-750
25.5,7,38.05,1750
25.5,8,35.54,1750
25.5,13,42.68,1750
25.5,16,39.99,-3000
25.5,17,35.12,4000
25.5,19,38.17,2750
25.5,20,36.18,-3000
25.5,23,43.96,-500
25.5,28,35.15,-4000
26.0,2,35.62,-250
26.0,3,43.71,750
26.0,6,40.58,-500
26.0,7,39.25,1750
26.0,12,35.55,4750
26.0,13,43.59,1750
26.0,16,39.1,-3000
26.0,19,38.28,2750
26.0,20,36.8,-3000
26.0,22,35.12,-2500
26.0,23,44.15,-500
26.5,3,43.05,750
26.5,5,36.32,-3750
26.5,6,37.86,-750
26.5,7,39.15,1750
26.5,13,42.49,1750
26.5,14,35.2,-1750
26.5,16,40.38,-3000
26.5,19,39.98,2750
26.5,20,37.03,-3000
26.5,23,45.08,-500
26.5,25,35.04,-2000
26.5,28,35.47,5750
26.5,30,37.03,-3250
27.0,3,43.12,750
27.0,6,41.83,-500
27.0,7,37.38,1750
27.0,10,36.35,750
27.0,13,43.12,1750
27.0,16,39.4,-3000
27.0,17,36.48,-5250
27.0,19,38.96,2500
27.0,20,35.35,-3000
27.0,23,43.08,-500
27.0,29,35.41,-1250
27.0,31,35.81,-3000
27.5,1,35.5,-2000
27.5,2,35.51,1000
27.5,3,43.59,750
27.5,6,38.07,-750
27.5,7,36.71,1750
27.5,13,42.8,1750
27.5,15,35.14,-1500
27.5,16,42.76,-2750
27.5,19,37.66,2750
27.5,20,35.62,-3000
27.5,23,44.65,-500
27.5,26,35.2,-4750
27.5,29,35.41,250
27.5,30,35.21,1000
27.5,32,35.64,-4750
28.0,3,44.0,750
28.0,6,38.49,-750
28.0,7,38.15,2000
28.0,13,43.07,1750
28.0,16,40.05,-3000
28.0,17,35.48,0
28.0,19,38.43,2750
28.0,23,44.08,-500
28.0,28,36.18,2500
28.5,2,35.48,-2000
28.5,3,42.73,750
28.5,4,35.55,3750
28.5,6,41.59,-500
28.5,7,38.04,1750
28.5,13,42.22,1750
28.5,16,41.05,-3000
28.5,19,38.43,2500
28.5,20,36.46,-3000
28.5,21,35.41,-1000
28.5,23,43.98,-500
28.5,24,35.08,-5750
29.0,3,42.66,750
29.0,6,41.12,-500
29.0,7,37.62,1750
29.0,13,43.42,1750
29.0,16,43.61,-2750
29.0,19,37.49,2750
29.0,23,43.74,-500
29.5,3,43.94,750
29.5,6,41.82,-500
29.5,7,38.42,1750
29.5,9,35.34,-2500
29.5,10,35.78,500
29.5,13,42.86,1750
29.5,15,35.06,-2750
29.5,16,43.77,-2750
29.5,19,38.56,2750
29.5,23,44.3,-500
29.5,26,35.74,-4500
29.5,27,35.64,-2000
29.5,31,35.45,1250
30.0,3,42.82,750
30.0,4,35.5,-4250
30.0,6,36.91,-750
30.0,7,40.14,1750
30.0,10,35.15,-2250
30.0,13,43.18,1750
30.0,14,35.58,3250
30.0,16,41.35,-3000
30.0,19,40.38,2750
30.0,20,35.73,-3000
30.0,23,44.85,-500
30.0,29,35.27,-5500
30.0,30,35.77,5000
30.0,32,35.12,-3000
30.5,3,44.0,750
30.5,6,37.35,-750
30.5,7,39.91,1750
30.5,10,36.09,500
30.5,11,35.3,4750
30.5,13,42.0,1750
30.5,16,38.7,-3000
30.5,19,38.36,2500
30.5,20,35.82,-3000
30.5,23,43.69,-500
30.5,27,35.64,1500
30.5,28,35.04,-500
31.0,3,42.36,750
31.0,6,40.37,-500
31.0,7,37.17,1750
31.0,10,36.34,750
31.0,13,43.49,1750
31.0,16,43.41,-2750
31.0,19,39.09,2500
31.0,22,35.5,-5000
31.0,23,44.04,-500
31.0,25,35.44,-1000
31.0,29,35.81,-5000
31.0,30,35.44,4500
31.5,3,43.83,750
31.5,6,38.39,-750
31.5,7,38.02,1750
31.5,13,43.43,1750
31.5,15,35.11,0
31.5,16,41.43,-3000
31.5,17,35.03,2000
31.5,19,38.28,2500
31.5,21,35.43,-250
31.5,23,44.64,-500
32.0,1,35.19,5500
32.0,3,43.06,750
32.0,6,37.05,-750
32.0,7,39.03,1750
32.0,13,42.95,1750
32.0,16,42.31,-2750
32.0,19,39.4,2500
32.0,20,35.68,-3000
32.0,22,35.76,-500
32.0,23,43.64,-500
32.0,25,35.21,4500
32.0,27,35.14,-2250
32.0,32,35.34,2750
32.5,3,43.38,750
32.5,6,37.37,-500
32.5,7,39.34,1750
32.5,8,35.36,750
32.5,11,35.17,500
32.5,13,42.35,1750
32.5,14,35.4,1500
32.5,16,40.08,-2500
32.5,19,37.47,2500
32.5,20,36.61,-3000
32.5,23,44.46,-500
33.0,1,35.18,-5500
33.0,3,42.58,750
33.0,6,41.65,-500
33.0,7,39.26,1750
33.0,10,35.55,5750
33.0,12,35.0,2750
33.0,13,43.31,1750
33.0,16,43.44,-2750
33.0,19,40.05,2500
33.0,23,43.86,-500
33.0,26,35.03,-1750
33.5,1,35.28,-1000
33.5,2,35.07,5750
33.5,3,44.07,750
33.5,6,40.75,-500
33.5,7,39.14,1750
33.5,10,35.25,-500
33.5,11,35.54,5750
33.5,13,43.02,1750
33.5,16,41.3,-3000
33.5,19,39.42,2500
33.5,20,36.27,-3000
33.5,23,44.1,-500
33.5,29,35.03,4000
33.5,30,35.02,-3250
34.0,3,43.81,750
34.0,6,42.2,-500
34.0,7,39.83,1750
34.0,13,43.17,1750
34.0,14,35.02,4500
34.0,15,35.08,-1250
34.0,16,42.31,-3000
34.0,19,38.92,2500
34.0,20,36.13,-3000
34.0,23,44.01,-500
34.0,30,35.43,-3250
34.5,2,35.33,500
34.5,3,43.41,750
34.5,6,39.04,-750
34.5,7,38.97,1750
34.5,8,35.12,0
34.5,10,36.09,500
34.5,12,35.46,1250
34.5,13,42.12,1750
34.5,16,42.6,-2750
34.5,18,35.22,-4750
34.5,19,36.98,2750
34.5,20,36.8,-3000
34.5,23,42.56,-500
34.5,29,35.51,3000
34.5,31,35.08,5000
35.0,2,35.02,2500
35.0,3,41.94,750
35.0,5,35.14,500
35.0,6,40.88,-500
35.0,7,39.16,1750
35.0,13,43.7,1750
35.0,16,43.03,-2750
35.0,17,35.39,-5750
35.0,19,37.12,2750
35.0,20,35.08,5250
35.0,22,35.83,4500
35.0,23,44.22,-500
35.0,27,35.13,2000
35.5,3,43.34,750
35.5,4,35.42,-3250
35.5,6,38.25,-750
35.5,7,37.91,1750
35.5,9,35.08,-1500
35.5,10,35.43,750
35.5,13,42.16,1750
35.5,16,41.24,-3000
35.5,19,38.04,2750
35.5,22,35.0,1750
35.5,23,43.95,-500
35.5,30,35.6,-3250
35.5,32,35.02,500
36.0,3,42.96,750
36.0,6,38.68,-750
36.0,7,38.27,1750
36.0,13,43.48,1750
36.0,15,35.17,2250
36.0,16,43.67,-2750
36.0,19,38.66,2750
36.0,20,35.36,-3000
36.0,23,43.86,-500
36.0,26,35.54,-250
36.0,27,35.35,-2750
36.0,30,35.3,-3250
36.5,3,42.39,750
36.5,5,35.23,-4500
36.5,6,37.98,-750
36.5,7,39.34,1750
36.5,13,43.47,1750
36.5,16,40.94,-3000
36.5,19,39.63,2750
36.5,23,43.17,-500
36.5,24,35.12,-4250
36.5,30,35.38,-3250
36.5,32,35.44,-1250
37.0,3,43.04,750
37.0,6,41.44,-500
37.0,7,39.11,1750
37.0,8,35.46,-6000
37.0,10,35.12,750
37.0,11,35.27,250
37.0,13,41.52,1750
37.0,16,42.65,-2750
37.0,19,41.3,2500
37.0,20,35.63,-3000
37.0,22,35.49,2250
37.0,23,43.92,-500
37.0,29,35.33,5250
37.0,30,35.92,5500
37.5,3,43.82,750
37.5,6,37.67,-750
37.5,7,40.21,1750
37.5,11,35.65,-3500
37.5,13,43.38,1750
37.5,16,41.18,-3000
37.5,19,38.1,2750
37.5,20,35.11,5750
37.5,23,44.33,-500
37.5,24,35.01,1750
37.5,26,35.21,-2250
38.0,1,35.47,-5000
38.0,3,42.35,750
38.0,4,35.12,3500
38.0,6,42.21,-500
38.0,7,40.09,1750
38.0,8,35.03,-1250
38.0,9,35.26,5750
38.0,11,35.11,5750
38.0,13,43.81,1750
38.0,14,35.13,1750
38.0,16,42.88,-2750
38.0,19,40.84,2500
38.0,20,37.17,-3000
38.0,23,43.37,-500
38.0,30,35.47,-3250
38.5,2,35.09,1000
38.5,3,44.3,750
38.5,4,35.04,5500
38.5,6,42.01,-500
38.5,7,36.29,1750
38.5,9,35.28,-4000
38.5,13,42.95,1750
38.5,16,44.04,-2750
38.5,19,40.75,2500
38.5,20,36.05,-3000
38.5,21,35.44,-6000
38.5,22,35.02,-3000
38.5,23,43.98,-500
38.5,32,35.46,-3000
39.0,1,35.26,-1250
39.0,3,43.82,750
39.0,6,41.67,-500
39.0,7,37.26,1750
39.0,8,35.82,-5500
39.0,13,42.25,1750
39.0,16,43.45,-2750
39.0,19,40.46,2500
39.0,20,36.35,-3000
39.0,21,35.28,-2000
39.0,22,35.28,-1500
39.0,23,44.15,-500
39.0,30,36.45,-3250
39.5,3,43.58,750
39.5,6,39.14,-750
39.5,7,40.53,1750
39.5,8,35.04,-4250
39.5,13,43.03,1750
39.5,16,40.85,-3000
39.5,19,37.23,2750
39.5,23,44.19,-500
39.5,30,35.13,-3250
39.5,32,35.35,-3000
40.0,3,43.45,750
40.0,4,35.18,-1250
40.0,5,35.03,-3000
40.0,6,37.32,-750
40.0,7,40.74,1750
40.0,13,43.41,1750
40.0,16,40.32,-3000
40.0,17,35.27,3000
40.0,19,39.62,2750
40.0,22,35.17,1750
40.0,23,44.04,-500
40.0,24,35.42,-3500
40.0,25,35.25,-4500
40.5,3,43.13,750
40.5,5,35.11,-2750
40.5,6,41.64,-500
40.5,7,38.61,1750
40.5,13,42.55,1750
40.5,16,43.52,-2750
40.5,19,38.12,2750
40.5,23,43.98,-500
40.5,29,35.16,-500
41.0,3,42.97,750
41.0,6,41.96,-500
41.0,7,37.9,1750
41.0,11,36.05,-5000
41.0,12,35.09,5000
41.0,13,42.58,1750
41.0,16,43.68,-2750
41.0,19,40.34,2500
41.0,21,35.06,500
41.0,23,44.79,-500
41.0,28,35.25,2500
41.5,3,43.37,750
41.5,6,41.28,-500
41.5,7,38.12,1750
41.5,8,35.6,5500
41.5,12,36.36,4500
41.5,13,42.94,1750
41.5,16,43.0,-2750
41.5,19,39.94,2500
41.5,20,35.46,750
41.5,23,43.84,-500
41.5,26,35.58,4500
41.5,28,35.55,1500
41.5,31,35.15,5750
42.0,3,42.69,750
42.0,6,41.9,-500
42.0,7,37.84,1750
42.0,13,42.27,1750
42.0,16,42.95,-2750
42.0,17,35.2,-3500
42.0,18,35.3,-3750
42.0,19,39.13,2500
42.0,20,35.44,5250
42.0,23,43.18,-500
42.0,24,35.79,-4000
42.0,25,35.02,-4500
42.0,26,35.31,-6000
42.5,3,42.86,750
42.5,6,38.62,-750
42.5,7,38.43,1750
42.5,13,42.63,1750
42.5,16,40.47,-3000
42.5,19,38.01,2500
42.5,23,44.65,-500
42.5,30,35.15,-6000
43.0,3,43.55,750
43.0,6,42.09,-500
43.0,7,38.38,1750
43.0,10,35.59,500
43.0,13,43.45,1750
43.0,15,35.22,750
43.0,16,42.72,-2750
43.0,18,35.1,4750
43.0,19,39.66,2500
43.0,20,36.19,-3000
43.0,23,44.34,-500
43.0,30,36.06,-3250
43.0,32,35.39,-2500
43.5,3,43.53,750
43.5,5,35.45,-5000
43.5,6,38.44,-750
43.5,7,39.32,1750
43.5,8,35.28,-1000
43.5,10,36.97,750
43.5,13,42.93,1750
43.5,16,40.19,-3000
43.5,19,40.63,2750
43.5,23,43.56,-500
43.5,28,35.83,1500
44.0,3,43.62,750
44.0,4,35.05,500
44.0,6,39.69,-500
44.0,7,40.31,1750
44.0,10,36.03,750
44.0,13,43.1,1750
44.0,14,35.19,-2250
44.0,16,42.97,-2750
44.0,19,40.04,2500
44.0,20,36.89,-3000
44.0,21,35.38,2750
44.0,23,43.83,-500
44.0,24,35.72,-500
44.5,2,35.24,500
44.5,3,43.21,750
44.5,4,35.22,750
